	sentence	label
1131	a reliable fingerprint sensor being featured would be nice .	3
1132	for the specs , i need a fast fingerprint reader and a backlit keyboard .	3
1133	the should also be enough ports for connectivity and an expandable ram .	3
1134	i do the computer for school work and i want it to come with slicky trackpad and good keyboard layout .	3
1135	i need a solid hard drive to run everything smoothly .	3
1136	i am in need of a new computer with a nice screen , a convenient fingerprint reader and good battery life .	3
1137	i do n't work on my old computer nowadays and i need a computer with bigger keys and better keyboard .	3
1138	i am buying myself a new computer that is fast and built solidly .	3
1139	my daughter does a lot of drawing on her tablet and she needs a handy one with rich colours shown on the screen .	3
1140	i want it to be fast in booting .	3
1141	the battery should last long and run cool .	3
1142	i need an optimum screen size and a reliable touch of the laptop .	3
1143	i have just retired and i am finding a computer for my personal use .	3
1144	the battery should have the best life and do fast charging .	3
1145	i hope there won ’ t be much bloatware .	3
1146	i hope it would be easy to setup and has a quick internet connection .	3
1147	there should be a fast storage .	3
1148	i want the computer to be sturdy with a nice texture .	3
1149	it would be great if it comes with a dvd player with a great price .	4
1150	i do n't have an unlimited budget so i want a computer with a large screen and a fast processor .	4
1151	i want to have a new computer that comes with the highest performance-cost ratio .	4
1152	i am getting a new computer with impressing specs to play games well .	4
1153	the keyboard action should be quick .	4
1154	my budget is limited and i need a computer with a great price .	4
1155	i enjoy surfing the internet with no cords needed in a good price .	4
1156	the only requirement i have for my computer is it has to be easy to use .	4
1157	my regular computer needs repairment so i am finding a new one with nice display in a low cost .	4
1158	i would use the computer for engineering purposes and it should be good looking and affordable .	3
1159	the components should be great with good thermal system .	3
1160	i do n't want the cost to be high though .	3
1161	there should not be a lot of preinstalled bloatware .	3
1162	i do a lot of typing so the keys should be wonderful .	3
1163	i want a new gaming laptop that play my games well with a good price .	3
1164	the processor and cooling fans should be effective .	3
1165	i am finding a new computer that the keyboard is nice looking and comfortable .	3
1166	i want the trackpad and speakers to be good also .	3
1167	i need a computer that run any games well .	3
1168	i need a new computer that is fast and economical .	3
1169	i do video editing so the computer should work great with that .	3
1170	i am sensitive to sound so i want the best sound quality on my computer .	3
1171	i need something to bring to work and i hope it would be thin , light and sturdy .	3
1172	my old computer does n't work for me anymore and i need a responsive one with high performance-cost ratio .	3
1173	the cpu and wifi connection should be fast .	3
1174	i am changing to a new computer and i want to come with amazing speakers and comfortable keyboard .	3
1175	all i need is a computer that play games well .	3
1176	i want to have a new computer that is easy to setup .	4
1177	my old computer needs replacement and i need a new one with a good screen size and tight and responsive keys .	4
1178	i am finding a replacement computer and it should be fast , light and easy to use .	4
1179	the computer i want should handle all my needs with a good price .	4
1180	i am looking for a high quality computer with a great price .	4
1181	i expect to see some good pictures on the screen .	4
1182	my old computer died so i need a new one immdiately with good picture and sound in a right price .	4
1183	my wife says she needs a computer that is easy to use and works well with wifi .	3
1184	i am finding a new computer for myself that has responsive keys and a beautiful screen .	3
1185	my friend askes me to buy her a lightweight computer .	3
1186	my son needs a computer with a good screen size for his animation classes .	3
1187	all i need is a computer with a long battery life and a great touch screen .	3
1188	my family and i need a fast computer with a high performance-cost ratio .	3
1189	i need a fast computer to do basic home stuff .	3
1190	i need a state-of-the-art laptop that comes with a low price .	3
1191	i want the new computer to come with a cool touch screen .	3
1192	i need a recommendation of a handy and light computer for my sister .	3
1193	i do n't have a huge budget so i need a computer with a good price .	3
1194	it should also be thin and light .	3
1195	i am finding the best computer with a great configuration .	3
1196	i am not into waiting so i need a computer that do fast bootup .	3
1197	i need a light computer with a good screen .	3
1198	i need a lightweight and cool looking computer for work .	3
1199	the battery life should be awesome and the screen should be bright for me .	3
1200	my old computer is too slow and heavy so i need a new one .	3
1201	i use a laptop when i go to school and i need a fast one .	3
1202	we need a new laptop for cctv management and it should bootup fast and have a good battery life .	3
1203	it should include a good battery life and a bright screen with a low cost .	3
1204	my old computer is not working and i need a new one that bootup fast .	3
1205	what i need for school is a fast computer .	3
1206	the startup should be fast .	3
1207	i want a nice display with some chickley keys .	3
1208	i have limited budget and i am finding a computer with fast fingerprint sensor and awesome battery life .	3
1209	my old computer was on fritz so i need a new computer that is quick and easy to setup .	3
1210	i am trying to upgrade from an old computer that i need the new one to be thinner and lighter and more economical .	3
1211	i am finding something new to replace my old computer that has a higher portability and better display .	3
1212	the screen should be amazing with thin bezels .	3
1213	a sturdy keyboard is a must .	3
1214	i need it to be good for typing with a high performance-cost ratio .	3
1215	i need a great computer for work that comes with a high performance-cost ratio .	3
1216	i need a worthy computer with nice configuration .	3
1217	i need a computer with a high performance-cost ratio .	3
1218	i am looking for recommendation on a fast computer with fantastic price .	3
1219	i need a strong upgrade from my old computer that is faster and has better screen .	3
1220	i need it to run quietly and cool .	3
1221	i did a lot of researching and i need a new computer that is fast , cheap , light and slim .	3
1222	the display should be matte with a good viewing angle .	3
1223	the fan should run quietly .	3
1224	i will do research on the specs and i need a computer that bootup fast and silently .	3
1225	it should be lightweight , fast and economical .	3
1226	i am looking for a new computer that is lightweight and good looking .	3
1227	i need a light computer that is perfect for my business .	3
1228	i need a new computer for myself that is lightweight and fast .	3
1229	i am finding a travel laptop for my trip and it must be light and has an amazing battery life with a tiny charger .	3
1230	the keyboard should be responsive and the battery should be decent .	3
1231	i did a lot of research and found out having a sharp display is critical to me .	3
1232	i am looking for a new computer that has a sharp screen and a fast hard drive .	3
1233	screen is the most important element to me so i want it to be sharp .	3
1234	i try to stick to one brand and i am finding a new one with a crisp screen and fast cpu .	3
1235	i want it to be fast , lightweight and portable .	3
1236	i am finding myself a new computer that has an amazing screen with a high performance-cost ratio .	3
1237	my old computer is not working and i am finding something that is fast and lightweight .	3
1238	my old computer needs replacement and i need the new one to have great display and stylish look .	3
1239	our old computer are not fast enough so we need some new one with higher performance-cost ratio .	3
1240	i am a teacher and i need the computer to look top notch .	3
1241	a computer with a high performance-cost ratio is what i want .	3
1242	i need a new laptop for work and it should be affordable , fast and sleek .	3
1243	o would need to have some usb type c ports and enough ram on the computer .	3
1244	the screen quality , the sound output and the battery life must be excellent .	3
1245	i need the processor to be fast and responsive on my next computer .	3
1246	i am looking through the recommendations on amazon and want to find myself a quick computer .	3
1247	i need a different computer from my current computer , which is slow and heavy .	3
1248	it would be nice if it comes with a convenient fingerprint scanner .	3
1249	i need a replacement computer that would run mush faster .	3
1250	i need to use my computer whenever i want so it 's better to startup fast .	3
1251	i do n't enjoy waiting so i need the computer to startup fast .	3
1252	i need a fast computer .	3
1253	i would like to have a light and fast computer .	3
1254	i need a definite improvement from my old laptop and i want to be fast without much bloatware .	3
1255	i hope it is upgradable with a good price .	3
1256	i read a lot of reviews and i decided i would buy a computer that is fast with a budget price .	3
1257	i also want it to be thin and lightweight .	3
1258	i need everything to be fast including the startup and operating .	3
1259	i do n't want to carry a heavy mechine around .	3
1260	it should be upgradable and economical .	3
1261	i like having computers having high performance-cost ratio .	3
1262	the keys should be easy to find .	3
1263	i am finding a budget gaming laptop that a responsive and nicely backlit keyboard is a must .	3
1264	i am finding myself a new computer without a ton of bloatware .	3
1265	i have used my old computer for over 10 years and now i need a nice looking computer .	3
1266	i want it to look sturdy , slim and stay silent .	3
1267	i am finding myself a new computer that has a fast refresh rate and good video card .	3
1268	i am a software engineer and i need a fast computer with nice graphics .	3
1269	i want to have some great backlights on the keyboard .	3
1270	now i 'm in college and i need a quiet computer to work with .	3
1271	i am looking for strong gaming laptop and it should be able to handle demanding games with a good build quality .	3
1272	i am looking for myself a work station but can run lots of games with a good price .	3
1273	i am changing my old computer to a more classy-looking one .	3
1274	i need a new computer with high performance-cost ratio immediately because my old one is not working .	3
1275	my family is going to have a new laptop and we are looking for a fast one with great graphics .	3
1276	i am an engineering student and am finding myself a fast computer with superb specs .	3
1277	my old computer does n't work for me anymore and i need a sleek one which has good battery life and runs games perfectly .	3
1278	i hope the computer is thin and easy to startup .	3
1279	i will need a responsive keyboard and a responsive touchpad .	3
1280	i am looking for a computer with an excellent sound output .	3
1281	moreover , it should be quick to charge .	3
1282	the keyboard should be cool and the display should be nice .	3
1283	what i expect is a good computer with a high performance-cost ratio .	3
1284	my old computer has broken down and i am finding a new one that is easily upgradable with a high performance-cost ratio .	3
1285	i do hope there would be a bright display .	3
1286	i want the computer to come with a high performance-cost ratio .	3
1287	my old computer is too slow so i need a new one .	3
1288	i need to have a decent computer with a decent price .	3
1289	my old computer needs a replacement and the new one should be easy to set up while running cool .	3
1290	there should not be a lot of bloatware .	3
1291	the fan should be quiet and easy to clean .	3
1292	it should be fast , slim , easy to setup and able to run cool .	3
1293	the colours on screen should be good though .	3
1294	the display ought to be great with awesome backlit keyboard .	3
1295	i need a computer with excellent expandability .	3
1296	the graphic card , the speakers and the processor should be powerful .	3
1297	i need a fast bootup with a high performance-cost ratio .	3
1298	the trackpad should also be responsive and large .	3
1299	the screen size and sound quality should be excellent .	3
1300	i hope the price would be reasonable though .	3
1301	there should be impressive back-lit keyboard and long battery life .	3
1302	i am looking for a powerful workstation with a high performance-cost ratio .	3
1303	as a responsible student , i am finding a big and full sized laptop to bring to college .	3
1304	my wife need a computer to do her college work and she needs it to bootup fast and play games well .	3
1305	i need a new computer that has a high performance-cost ratio .	3
1306	i want to have a light and sturdy computer .	3
1307	for the money i paid , i hope it come back with a high quality computer .	3
1308	i want a new computer that comes with a high performance-cost ratio .	3
1309	i am buying a laptop for my son so that he can play games with no problem .	4
1310	i have to change my computer and i want a faster one with a good display .	4
1311	i do a lot of typing at night so it would be good if the keys are highly visible at night .	4
1312	i focus on the design of a laptop very much so a beautiful finish and a beautiful screen is a must .	4
1313	for my games , i need a high contrast on screen to make it looks good .	4
1314	the keyboard and touchpad should also be good though .	4
1315	moreover , i need it to come with a strong case .	4
1316	i hope there is plenty of storage with a good price .	4
1317	i need a new computer that is fast and own great backlit keyboard along with a beautiful display .	4
1318	the keyboard should be awesome , as well as the trackpad .	4
1319	specs ought to be good on my computer .	4
1320	i am going to find a fast computer for myself .	4
1321	i need a good piece of computer with a low cost .	4
1322	i can not an expensive computer but i still want it to be solid with good viewing angles .	4
1323	i am changing my old computer and i want the new one to be easy to upgrade with a high performance-cost ratio .	4
1324	i do n't want it to be filled with bloatware .	4
1325	my old computer is sick and so i need new one that stays cool and quiet .	4
1326	i also want an amazing display to handle games well .	4
1327	i want to find the best computer with my limited budget .	4
1328	for a gamer , i need excellent graphics while running my games .	4
1329	i do photo editing and i am finding a computer that boot fast and run quietly .	4
1330	i need to have the best use of money for the best computer .	4
1331	i enjoy gaming and i am finding myself a computer that handle that with ease .	4
1332	i need an upgrade from my old computer that i want a better processor and a decent gpu .	4
1333	i need a fast computer to do video editing .	4
1334	my old computer needs replacement and i need one that is sleek and thin .	3
1335	i want the keyboard and numpad to be comfortable .	3
1336	i am a student and am looking for a laptop that has a long battery life and a nice screen .	3
1337	i need it to be fast and light .	3
1338	i have a kid in school and i am buying him a new laptop with a chassis texture .	3
1339	the screen should be big and the sound quality should be excellent .	3
1340	the keyboard should be comfortable to someone who has big hands like me .	3
1341	i am finding my first laptop in college and i need it to have excellent visual fidelity and a full keyboard .	3
1342	the battery ought to be decent for him .	3
1343	the ssd should be speedy and the viewing angles should be comfortable for him .	3
1344	the case should be sturdy as well as fingerprint-resist .	3
1345	i am lacking money but i need a new computer that comes with a perfect price .	3
1346	i need a gift that is fast and economical .	3
1347	i need a nice looking computer .	3
1348	i will be using the laptop for work so it should be sleek , lightweight and easy to setup .	3
1349	i want to have a new computer that is easy to setup and produce good sound .	3
1350	i do n't have a large budget so i need a computer that comes with a nice price .	3
1351	weight is important to me when purchasing a laptop .	2
1352	i need the usb port access to be excellent .	2
1353	i need an excellent choice for home working and it should be elegant and fast .	2
1354	the keyboard ought to be backlit with some quiet keys .	2
1355	i am switching my old computer to a quicker and lighter one .	2
1356	it should perform small applications well .	2
1357	the hard drive should also come with good size .	2
1358	i treasure every hour of work so i need a fast computer .	2
1359	i need a great screen to better do my spreadsheets .	2
1360	the screen resolution should also be vibrant .	2
1361	the cpu should be decent and support fast and accurate typing .	2
1362	my previous computer does no good to me so i need a new one that is lightweight with fast startup time and nice keyboard design .	2
1363	speaking of quietness , i also need the fan noise to be as low as possible .	2
1364	i am changing my old computer that i want a faster wifi connection and bootup time .	2
1365	the bezels should be thin and for the speakers and the battery life , they should be decent .	2
1366	i need a nice backlit keyboard to do work at night .	2
1367	a nice fingerprint scanner should be included in my new computer .	2
1368	i would need enough ports for charging and for further installment .	2
1369	my old laptop has a broken screen and i want a more good looking one .	2
1370	i want to purchase a computer that is portable and lightweight .	2
1371	i do pay attention to user response on computer and i am finding one that is quick , light and slim .	2
1372	i need a fast computer to get my things done quickly .	2
1373	my old computer is not that up-to-date and i need a lighter one with a good keyboard and a good touchpad .	2
1374	i am planning to buy a laptop for my son and he wants it to be lightweight and nice looking .	2
1375	the colours should be vivid and the angles should be decent on the screen .	2
1376	moreover , the speakers should be decent .	2
1377	a quick and responsive computer is what i need .	2
1378	i enjoy staying with a high quality brand and now i want a new computer with a good fingerprint sensor and a large amount of storage .	2
1379	the bezels should be narrow for the screen to show sharp images .	2
1380	i want to get a computer that is slim , light , fast and great looking .	2
1381	i want it to startup quickly with impressive spces .	2
1382	the computer should also be portable with reasonable battery life .	2
1383	i need to take a laptop to my internship and i hope it comes with reasonable price and nice look .	2
1384	i need some recommendations on a fast computer .	2
1385	i am using the new laptop to take appointment with my clients and i need it to startup fast and have good processor and ssd .	2
1386	i am taking a laptop that is travel-friendly and lightweight .	2
1387	i am replacing my old computer and i want a lighter and more sturdy one .	2
1388	i am finding myself a light and fast computer .	2
1389	there should be a good selection of ports .	2
1390	i would like to have a decent battery life .	2
1391	the price should be fair with a nice display and a great colour depth on it .	2
1392	i need a computer to do typical home computer work and it should be light and has a bright screen .	2
1393	it is time to replace my old computer to a quicker one with a better performance-cost ratio .	2
1394	i need the specs to be perfect on my computer that means for the screen and the touchpad .	2
1395	it should turn on quickly with fast processing .	2
1396	i am not sure what computer i should get but i am sure i need one that bootup quickly and display amazingly .	2
1397	my wife needs a laptop for studying and she wants it to boot up fast and last long with a low cost .	2
1398	i want to have a new laptop of office work and i need it to be lightweight and sleek with good build quality .	2
1399	i want it to be portable and rigid .	2
1400	the wireless connection should be strong though .	2
1401	my old computer needs replacement with a lighter and faster model .	2
1402	i need a new computer that is light and thin with the greatest screen size .	2
1403	i also want it to be thin and light .	2
1404	i am buying a slim and lightweight computer for my wife .	2
1405	i need a lightweight laptop to bring it around .	2
1406	i want the keyboard to be backlit .	2
1407	i am taking the laptop to school and i want it to do fast in typing responsiveness and log in time .	2
1408	i am becoming a coder and i need a new computer that is sleek and has large storage space .	2
1409	there should also be a quick bluetooth connection .	2
1410	there should be no heating issues .	2
1411	i hope the bootup process would be fast also .	2
1412	it should be economical though .	2
1413	as an experienced windows user , i am finding a new laptop that is fast , light , sleek and has a good storage capability .	2
1414	my old tablet finally died and i need a new one that comes with the right price .	1
1415	the power brick should be small though .	1
1416	i need to the setup to be easy to follow .	1
1417	it should be slim and fast .	1
1418	i am changing my computer of many years to a thinner , lighter and sleeker version .	1
1419	the screen should also be good looking .	1
1420	the battery life has to be good which can be charged quickly .	1
1421	the trackpad and screen size should come ideally .	1
1422	it should have good viewing angles and be easily expandable .	1
1423	the keys ought to be tight and accurate .	1
1424	a good touchscreen should be included to the computer .	1
1425	moreover , it should be fast .	1
1426	the computer should be light though .	1
1427	i do n't have a big budget so i need a computer that comes with a good price .	1
1428	besides that , i need more-than-enough storage and cpu speed .	1
1429	i want a balanced weight so i do n't feel like damaging the laptop .	1
1430	my old computer died suddenly and i need a new one that is fast and economical .	1
1431	the screen should be great , the keyboard should be tolerable and the touchscreen should be responsive .	1
1432	i need a fast and lightweight computer .	1
1433	the screen resolution , flip function , touch screen , keyboard , etc .	1
1434	i have been working in the computer industry and i am finding myself a computer with nice build quality and nice finish .	1
1435	should be good .	1
1436	the viewing angles should be decent , as well as the touchpad .	1
1437	i need the computer to be light enough that i can carry it around .	1
1438	my must-have feature is a backlit keyboard .	1
1439	the setup should be fast , as well as the charging .	1
1440	a light and sturdy computer with a great screen is what i need .	1
1441	i want the computer to be thin and light , and it ’ s better to to fully articulated by hinges .	1
1442	i am finding a laptop with a high performance-cost ratio .	1
1443	i am replacing my old computer with a lighter one .	1
1444	i want to have a new computer for myself .	1
1445	i hope there would be a fast wifi connection .	1
1446	i am finding myself a new computer that has a sharp screen and a good bluetooth connection .	1
1447	the screen should be gorgeous and responsive on my computer .	1
1448	i need a new computer that is lightweight , quiet and fast .	1
1449	i want it to be sturdy , economical and portable .	1
1450	i also want it to be fast with cool lighting on the keyboard .	3
1451	the startup should be fast .	3
1452	i will use the computer for gaming and i hope there would be a sharp display and a high refresh rate .	3
1453	i am finding a new laptop that is solid , quick and economical .	3
1454	good specs would make the computer more powerful .	3
1455	i am looking for a computer that fulfil my data science demand and it should come with an awesome keyboard .	3
1456	i need a vivid development platform that is lightweight and has a nice backlit keyboard .	3
1457	it is in due time to get a new computer and i want it to be sturdy , slim and light .	3
1458	my computer does n't play my games well so i need a new one that plays games with no stutters .	3
1459	i am buying a laptop for video editing and so a large ssd is necessary .	3
1460	i am coming from a high end pc and i need a laptop that plays games well .	3
1461	i am taking the recommendations from my friend to find a new computer from amazon .	3
1462	the keyboard should be smooth and the cpu + gpu should be fast .	3
1463	some right specs should be installed in the new computer .	3
1464	i need the charging to be quick .	3
1465	i am finding a new computer for my personal use that is slim and has a nice keyboard .	3
1466	the graphics and cpu performance ought to be great .	3
1467	i want it to contain beautiful graphics and multi purple backlit keys .	3
1468	i am a software developer and i need a fast computer to run my programmes .	3
1469	my old computer needs replacement and i am finding a thin one with awesome design .	3
1470	a nice display is also important .	3
1471	it should be able to refresh games fast and provide a good trackpad .	3
1472	i am changing my old computer and i want a new one that is faster and more economical .	3
1473	i need the computer to be big for me with a nice sound output .	3
1474	i do n't do gaming so i just need a nice , clear touchscreen .	3
1475	the touch screen should be awesome with a high performance-cost ratio .	3
1476	the price should n't be too high though .	3
1477	my old computer does n't work for me anymore so i need a new one with decent touch screen and sound .	3
1478	i need a real fast computer .	3
1479	there should be lots of memory .	3
1480	i want an economical and fast computer .	3
1481	i need the laptop to look much as a pc so it should have a full keyboard and a good touchscreen .	3
1482	my old computer needs replacement and the new one should come with good speakers and video quality with a low cost .	3
1483	i am irritanted with the other pcs and i want to find one that startup fast with no bloatware .	3
1484	i need a replacement for my recently died computer and i want it to be easy to setup the new computer .	3
1485	i want something that is simple to use because i do n't know much about laptops .	3
1486	a fast computer with a responsive touchscreen is what i need .	3
1487	i want to purchase a new computer that is fast and easy to setup .	3
1488	i need a work horse that is light and quiet and easy to use .	3
1489	i am waiting for my husband to buy me a lightweight computer that has the perfect size .	3
1490	i am planning an upgrade for my wife and she needs it to be lightweight and fast .	1
1491	i am in need of a new computer with good build quality , screen and keyboard .	1
1492	my old computer needs replacement and i want the new computer to come with a quiet keyboard and well spaced , sized keys .	1
1493	the battery life ought to be impressive .	1
1494	i am trying to change my perfence in branding and i need a light computer .	1
1495	i need a new laptop for grad school and it should be fast and sturdy and great looking .	1
1496	i do n't want there to be any bloatware .	1
1497	i go to work via public transportation so it 's important for me to have a compact , thin and light laptop .	1
1498	there should n't be much bloatware .	1
1499	i hope there will be good colours and contrast on the screen .	1
1500	i am a performance ethusiatist and so an awesome processor is a must .	1
1501	the screen should be brilliant .	1
1502	i hope the finish would be fairly fingerprint resistant .	1
1503	the screen should be sharp and light .	1
1504	i need a light and fast computer .	1
1505	the price should be reasonable though .	1
1506	the battery life should be long though .	1
1507	for my meetings , i need a light computer with a long battery life .	1
1508	the touchpad and keyboard should also be good .	1
1509	i want to have a new laptop that is lightweight with a great battery .	1
1510	we need a perfect mobile business laptop and it should be quick , light and thin .	1
1511	it should have the smallest beveling .	1
1512	i hope the battery stay excellent and keep cool .	1
1513	i also want it to be light and classy .	1
1514	i skype with my friends so i need a good sound output so i hear them clearly .	3
1515	i need a good recommendation on a easy-to-set-up computer with not much bloatware .	3
1516	i am purchasing a new computer to replace my old one and the new one should come with mosterous storage capacity and high performance-cost ratio .	3
1517	i need a good keypad on my computer to get my job done .	3
1518	i am finding a new computer that runs fast and includes good viewing angles .	3
1519	i need a computer that coordinate well with my iphone .	3
1520	i hope it would be easy to setup right out of the box .	3
1521	i have got a lot of files so i need plenty of memory .	3
1522	i am finding a new computer that is light , handy and easy to use .	3
1523	i am finding myself a new computer that is fast and solidly built .	3
1524	my old computer is not working and i am finding a computer with a high performance-cost ratio .	3
1525	computer is my business and i am finding myself a computer with high performance-cost ratio .	3
1526	the old computer does n't have a touch screen so there should be one on my new computer .	3
1527	i am taking the computer around so i need it to be sleek and lightweight .	3
1528	i am looking for a nice computer with a low price for everyday use .	3
1529	i do streaming and gaming so i am finding a new laptop that does perfectly in both aspects .	3
1530	i am buying something from the black friday bargain and i want a new computer that comes with good picture and good sound quality .	3
1531	i got many good years on my old computer and now i am changing to a faster model with a good touch screen and a good screen size .	3
1532	the computer i am buying must be fast .	3
1533	moreover , the bluetooth connection should be excellent .	3
1534	i am buying a christmas present for my daughter and she wants it to be fast to meet her needs .	3
1535	i need the setup to be fast .	3
1536	the hard drive of my old computer died so i need a new one with large storage and reasonable price .	3
1537	i recently hired a new assistant and i want to buy her a handy computer .	3
1538	i am buying a laptop for my brother who just entered into college and the amount of storage ought to be more than enough .	3
1539	i need a light computer so i can carry it around .	3
1540	it should also be fast and light .	3
1541	a good hard disk with a reasonable price is what i need .	3
1542	my boyfriend needs a new laptop that comes with good screen size and touch screen capability .	3
1543	my old computer has run solidly for eight years and i need a new one with a great price .	3
1544	i usually stick to one brand when it comes to computer and now i want a computer that runs cool and be easily upgradable .	3
1545	my old computer lasts for five years and now i am finding a new one with large storage and high performance-cost ratio .	3
1546	i have got big hands so i need huge touchscreen and keyboard .	3
1547	i am learning a lot about processors recently and i am finding myself a fast computer with a high performance-cost ratio .	3
1548	i need the computer to boot up fast to meet my needs .	3
1549	the screen should be huge though .	3
1550	i need a new work station that is fast , light and good looking .	3
1551	my old computer does n't work for me anymore and i need a fast one with lots of space .	3
1552	i focus on the design and i want a good looking computer .	3
1553	i am looking for a mother 's day present that is easy to setup .	3
1554	i need a fast computer	3
1555	i need a new computer that is easy to setup with a high performance-cost ratio .	3
1556	my old computer is not working and i need a new with good size and colour .	3
1557	i need a low priced mechine that is easy to setyp and sound greatly .	3
1558	i hope it does well for games .	3
1559	besides , i want it to be fast , light and expandable .	3
1560	i will need a laptop for software development and it should have good build quality with a decent battery life .	3
1561	i hope there would be a gorgeous screen and great audio output .	3
1562	the ssd should be in high quality , as well as the wifi performance .	3
1563	i play tons of games and i am finding one that has good keyboard and trackpad and screen .	3
1564	the keyboard should be comfortable that allow me to play games well .	3
1565	the screen should be bright with a wide viewing angles .	3
1566	it should bootup fast and has plenty of space .	3
1567	i want the keyboard to be backlit with clearly lit and quiet keys and large touchpad .	3
1568	i am finding for a gaming laptop that startup fast and last long with a reasonable price .	3
1569	the keyboard should be comfortable with nice backlight and good trackpad .	3
1570	as an artist as well as a gamer , i need the laptop to be nice looking , thin and light .	3
1571	i want something sleek to play my games well .	3
1572	the exterior design should be nice , and the unit should be able to keep cool .	3
1573	i need a laptop that fit in my budget with cool looking and ability to play games without issues .	3
1574	i do coding and i want a computer with a nicely-spaced backlit keyboard with quiet keys .	3
1575	i am buying a christmas present and it should be quick , solid and light .	3
