	sentence	label
1127	i do n't work on my old computer nowadays and i need a computer with bigger keys and better keyboard .	5
1128	i am looking for a new laptop that is fast and comfortable to type on .	5
1129	there should be a fast storage .	5
1130	i am a student and i am finding a tablet for school that has a sleek design and a crisp screen .	5
1131	i need a solid hard drive to run everything smoothly .	5
1132	i do the computer for school work and i want it to come with slicky trackpad and good keyboard layout .	5
1133	i need a new computer for myself that is light but has a huge screen with decent graphics .	5
1134	i would like to have a laptop with a tablet pc form factor .	5
1135	the screen should be great though .	5
1136	a reliable fingerprint sensor being featured would be nice .	5
1137	i also want it to be sleek and solid .	5
1138	i have just retired and i am finding a computer for my personal use .	5
1139	the battery should have the best life and do fast charging .	5
1140	the touchscreen should be better too .	5
1141	i need a replacement of my old computer that has a modern design and a nice screen .	5
1142	i am in need of a new computer with a nice screen , a convenient fingerprint reader and good battery life .	5
1143	my daughter does a lot of drawing on her tablet and she needs a handy one with rich colours shown on the screen .	5
1144	the access to internet should be fast .	5
1145	for the specs , i need a fast fingerprint reader and a backlit keyboard .	5
1146	the should also be enough ports for connectivity and an expandable ram .	5
1147	the battery should last long and run cool .	5
1148	i want it to be fast in booting .	5
1149	i do n't have an unlimited budget so i want a computer with a large screen and a fast processor .	6
1150	i enjoy surfing the internet with no cords needed in a good price .	6
1151	i want to have a new computer that comes with the highest performance-cost ratio .	6
1152	i am getting a new computer with impressing specs to play games well .	6
1153	my old computer is not working and i need a fast and well built one .	6
1154	the keyboard action should be quick .	6
1155	it would be great if it comes with a dvd player with a great price .	6
1156	the only requirement i have for my computer is it has to be easy to use .	6
1157	my regular computer needs repairment so i am finding a new one with nice display in a low cost .	6
1158	i am changing to a new computer and i want to come with amazing speakers and comfortable keyboard .	6
1159	there should not be a lot of preinstalled bloatware .	6
1160	i want a new gaming laptop that play my games well with a good price .	6
1161	i need a new computer that is fast and economical .	6
1162	i want the trackpad and speakers to be good also .	6
1163	the processor and cooling fans should be effective .	6
1164	all i need is a computer that play games well .	6
1165	the thermal control should also be good though .	6
1166	i am replacing my old computer that i want a full sized keyboard with a number pad .	6
1167	my old computer does n't work for me anymore and i need a responsive one with high performance-cost ratio .	6
1168	i do video editing so the computer should work great with that .	6
1169	i would use the computer for engineering purposes and it should be good looking and affordable .	6
1170	i am finding a new computer that the keyboard is nice looking and comfortable .	6
1171	the cpu and wifi connection should be fast .	6
1172	i do n't want the cost to be high though .	6
1173	i am buying a new computer for my relative and he needs a good cpu to play games well .	6
1174	i need a computer that run any games well .	6
1175	i need something to bring to work and i hope it would be thin , light and sturdy .	6
1176	i am looking for a high quality computer with a great price .	6
1177	i am finding a replacement computer and it should be fast , light and easy to use .	6
1178	i want to have a new computer that is easy to setup .	6
1179	my old computer died so i need a new one immdiately with good picture and sound in a right price .	6
1180	i expect to see some good pictures on the screen .	6
1181	the speakers should be good though .	6
1182	the computer i want should handle all my needs with a good price .	6
1183	i need a state-of-the-art laptop that comes with a low price .	4
1184	my son needs a computer with a good screen size for his animation classes .	4
1185	i need a recommendation of a handy and light computer for my sister .	4
1186	i need a fast computer to do basic home stuff .	4
1187	my wife says she needs a computer that is easy to use and works well with wifi .	4
1188	my family and i need a fast computer with a high performance-cost ratio .	4
1189	i am finding a new computer for myself that has responsive keys and a beautiful screen .	4
1190	all i need is a computer with a long battery life and a great touch screen .	4
1191	i do n't have a huge budget so i need a computer with a good price .	4
1192	the money i paid should be exchanged for the best computer .	4
1193	i need a computer with a good hardware .	4
1194	i need a replacement computer that would run mush faster .	7
1195	the startup should be fast .	7
1196	i did a lot of research and found out having a sharp display is critical to me .	7
1197	i do n't enjoy waiting so i need the computer to startup fast .	7
1198	i am finding myself a new computer that has an amazing screen with a high performance-cost ratio .	7
1199	it would be nice if it comes with a convenient fingerprint scanner .	7
1200	i need a lightweight and cool looking computer for work .	7
1201	i am starting my graduate school and i need a laptop that is thin , light and has a great screen display .	7
1202	the fan should run quietly .	7
1203	i want a nice display with some chickley keys .	7
1204	the screen should be amazing with thin bezels .	7
1205	i am looking for recommendation on a fast computer with fantastic price .	7
1206	my old computer was on fritz so i need a new computer that is quick and easy to setup .	7
1207	i hope it is upgradable with a good price .	7
1208	i need a light computer that is perfect for my business .	7
1209	i do n't want to carry a heavy mechine around .	7
1210	i need a computer with a high performance-cost ratio .	7
1211	i need a new computer for myself that is lightweight and fast .	7
1212	i read a lot of reviews and i decided i would buy a computer that is fast with a budget price .	7
1213	i am in need of a new computer that is fast and slim .	7
1214	i am finding the best computer with a great configuration .	7
1215	i need a light computer with a good screen .	7
1216	i need it to run quietly and cool .	7
1217	i am using the laptop for internet surfing as i need it to be lightweight and easy to setup .	7
1218	i need a strong upgrade from my old computer that is faster and has better screen .	7
1219	moreover , i want the computer to be light and compact .	7
1220	the keyboard should be responsive and the battery should be decent .	7
1221	i need it to be good for typing with a high performance-cost ratio .	7
1222	my old computer is not working and i need a new one that bootup fast .	7
1223	i need everything to be fast including the startup and operating .	7
1224	a sturdy keyboard is a must .	7
1225	a computer with a high performance-cost ratio is what i want .	7
1226	i will do research on the specs and i need a computer that bootup fast and silently .	7
1227	it should also be thin and light .	7
1228	i would like to have a light and fast computer .	7
1229	i am a teacher and i need the computer to look top notch .	7
1230	i also want it to be thin and lightweight .	7
1231	i need a different computer from my current computer , which is slow and heavy .	7
1232	i need to use my computer whenever i want so it 's better to startup fast .	7
1233	it should be good looking and light so i can carry it around .	7
1234	i am looking for a new computer that has a sharp screen and a fast hard drive .	7
1235	i have limited budget and i am finding a computer with fast fingerprint sensor and awesome battery life .	7
1236	the battery life should be awesome and the screen should be bright for me .	7
1237	my old computer is too slow and heavy so i need a new one .	7
1238	i need a computer for everyday use that comes with a high performance-cost ratio .	7
1239	i am looking for a new computer that is lightweight and good looking .	7
1240	i need the processor to be fast and responsive on my next computer .	7
1241	my old computer is not working and i am finding something that is fast and lightweight .	7
1242	i need a definite improvement from my old laptop and i want to be fast without much bloatware .	7
1243	i did a lot of researching and i need a new computer that is fast , cheap , light and slim .	7
1244	i want it to be fast , lightweight and portable .	7
1245	i am looking through the recommendations on amazon and want to find myself a quick computer .	7
1246	i need a fast computer .	7
1247	it should be lightweight , fast and economical .	7
1248	the screen quality , the sound output and the battery life must be excellent .	7
1249	we need a new laptop for cctv management and it should bootup fast and have a good battery life .	7
1250	my old computer needs replacement and i need the new one to have great display and stylish look .	7
1251	screen is the most important element to me so i want it to be sharp .	7
1252	our old computer are not fast enough so we need some new one with higher performance-cost ratio .	7
1253	the display should be matte with a good viewing angle .	7
1254	o would need to have some usb type c ports and enough ram on the computer .	7
1255	i am not into waiting so i need a computer that do fast bootup .	7
1256	my old laptop is n't working very well and i need a new one that comes with a good price .	7
1257	i need a great computer for work that comes with a high performance-cost ratio .	7
1258	i am finding something new to replace my old computer that has a higher portability and better display .	7
1259	a computer with marvelous screen and good price is what i need right now .	7
1260	i am finding myself a new computer that has a fast refresh rate and good video card .	7
1261	i will need a responsive keyboard and a responsive touchpad .	7
1262	i need a new computer with high performance-cost ratio immediately because my old one is not working .	7
1263	i want it to have a soft touch finish and be easy to upgrade .	7
1264	as a responsible student , i am finding a big and full sized laptop to bring to college .	7
1265	now i 'm in college and i need a quiet computer to work with .	7
1266	i am changing my old computer to a more classy-looking one .	7
1267	i like having computers having high performance-cost ratio .	7
1268	i do hope there would be a bright display .	7
1269	there should be impressive back-lit keyboard and long battery life .	7
1270	i am going through a replacement of my old computer and i want the new one to come with good specs and great display colour .	7
1271	i am finding myself a new computer without a ton of bloatware .	7
1272	it should be terrific for playing games .	7
1273	i am a software engineer and i need a fast computer with nice graphics .	7
1274	there should not be a lot of bloatware .	7
1275	i need to have a decent computer with a decent price .	7
1276	the fan should be quiet and easy to clean .	7
1277	what i expect is a good computer with a high performance-cost ratio .	7
1278	i have used my old computer for over 10 years and now i need a nice looking computer .	7
1279	the keys should be easy to find .	7
1280	i am looking for a computer with an excellent sound output .	7
1281	my family is going to have a new laptop and we are looking for a fast one with great graphics .	7
1282	the colours on screen should be good though .	7
1283	the screen size and sound quality should be excellent .	7
1284	it should be fast , slim , easy to setup and able to run cool .	7
1285	i am finding a budget gaming laptop that a responsive and nicely backlit keyboard is a must .	7
1286	the trackpad should also be responsive and large .	7
1287	it should be upgradable and economical .	7
1288	i am looking for a powerful workstation with a high performance-cost ratio .	7
1289	i like to stick to one brand while purchasing computer and this time i want one with unique look .	7
1290	the keyboard should be cool and the display should be nice .	7
1291	my old computer needs a replacement and the new one should be easy to set up while running cool .	7
1292	i need a computer with excellent expandability .	7
1293	my old computer is too slow so i need a new one .	7
1294	i am looking for strong gaming laptop and it should be able to handle demanding games with a good build quality .	7
1295	i want it to look sturdy , slim and stay silent .	7
1296	my old computer has broken down and i am finding a new one that is easily upgradable with a high performance-cost ratio .	7
1297	the graphic card , the speakers and the processor should be powerful .	7
1298	moreover , it should be quick to charge .	7
1299	i want to have some great backlights on the keyboard .	7
1300	my old computer does n't work for me anymore and i need a sleek one which has good battery life and runs games perfectly .	7
1301	i am looking for myself a work station but can run lots of games with a good price .	7
1302	i am an engineering student and am finding myself a fast computer with superb specs .	7
1303	the display ought to be great with awesome backlit keyboard .	7
1304	i want the computer to come with a high performance-cost ratio .	7
1305	our family computer needs a replacement and the new one should come with a right price .	1
1306	i want to have a light and sturdy computer .	1
1307	for the money i paid , i hope it come back with a high quality computer .	1
1308	i want a new computer that comes with a high performance-cost ratio .	4
1309	i have to change my computer and i want a faster one with a good display .	1
1310	i need a responsive keyboard and a loud audio output though .	1
1311	specs ought to be good on my computer .	1
1312	i do n't want it to be filled with bloatware .	1
1313	i am going to find a fast computer for myself .	1
1314	for my games , i need a high contrast on screen to make it looks good .	1
1315	the keyboard and touchpad should also be good though .	1
1316	i need a new computer that is fast and own great backlit keyboard along with a beautiful display .	1
1317	i also want an amazing display to handle games well .	1
1318	moreover , the keyboard should be comfortable and responsive .	1
1319	i enjoy gaming and i am finding myself a computer that handle that with ease .	1
1320	i need an upgrade from my old computer that i want a better processor and a decent gpu .	1
1321	i need to have the best use of money for the best computer .	1
1322	i can not an expensive computer but i still want it to be solid with good viewing angles .	1
1323	the keyboard should be awesome , as well as the trackpad .	1
1324	i also need a decent upgradability for further upgrade .	1
1325	i do photo editing and i am finding a computer that boot fast and run quietly .	1
1326	i do a lot of typing at night so it would be good if the keys are highly visible at night .	1
1327	i want to find the best computer with my limited budget .	1
1328	i am buying a laptop for my son so that he can play games with no problem .	1
1329	for a gamer , i need excellent graphics while running my games .	1
1330	i need a good piece of computer with a low cost .	1
1331	i hope there is plenty of storage with a good price .	1
1332	my old computer is sick and so i need new one that stays cool and quiet .	1
1333	i am changing my old computer and i want the new one to be easy to upgrade with a high performance-cost ratio .	1
1334	i am a student and am looking for a laptop that has a long battery life and a nice screen .	4
1335	the case should be sturdy as well as fingerprint-resist .	4
1336	i want the keyboard and numpad to be comfortable .	4
1337	my old computer needs replacement and i need one that is sleek and thin .	4
1338	the battery ought to be decent for him .	4
1339	the ssd should be speedy and the viewing angles should be comfortable for him .	4
1340	i am finding a new laptop for myself that has a high performance-cost ratio .	4
1341	the fan must be whisper quiet .	4
1342	the keyboard should be comfortable to someone who has big hands like me .	4
1343	i have a kid in school and i am buying him a new laptop with a chassis texture .	4
1344	i need it to be fast and light .	4
1345	i will be using the laptop for work so it should be sleek , lightweight and easy to setup .	0
1346	i want to have a new computer that is easy to setup and produce good sound .	0
1347	i need a nice looking computer .	0
1348	i need to get my things to be done quickly so a fast update is necessary .	0
1349	i need a gift that is fast and economical .	0
1350	i am lacking money but i need a new computer that comes with a perfect price .	0
1351	my wife needs a laptop for studying and she wants it to boot up fast and last long with a low cost .	7
1352	i hope the bootup process would be fast also .	7
1353	i want to have a new computer that is light and fast with a good screen size .	7
1354	there should also be a quick bluetooth connection .	7
1355	the price should be fair with a nice display and a great colour depth on it .	7
1356	my old computer is not that up-to-date and i need a lighter one with a good keyboard and a good touchpad .	7
1357	i need a lightweight laptop to bring it around .	7
1358	i am replacing my old computer and i want a lighter and more sturdy one .	7
1359	my old computer needs replacement with a lighter and faster model .	7
1360	it is time to replace my old computer to a quicker one with a better performance-cost ratio .	7
1361	i need a fast computer to get my things done quickly .	7
1362	it should also bootup fast .	7
1363	it should turn on quickly with fast processing .	7
1364	i need some recommendations on a fast computer .	7
1365	i am using the new laptop to take appointment with my clients and i need it to startup fast and have good processor and ssd .	7
1366	i am not sure what computer i should get but i am sure i need one that bootup quickly and display amazingly .	7
1367	i am becoming a coder and i need a new computer that is sleek and has large storage space .	7
1368	i would like to have a decent battery life .	7
1369	i need an excellent choice for home working and it should be elegant and fast .	7
1370	i need the specs to be perfect on my computer that means for the screen and the touchpad .	7
1371	the cpu should be decent and support fast and accurate typing .	7
1372	a nice fingerprint scanner should be included in my new computer .	7
1373	i treasure every hour of work so i need a fast computer .	7
1374	my current computer is not keeping up with my expectation so i need a new computer with a high performance-cost ratio .	7
1375	i would need enough ports for charging and for further installment .	7
1376	the colours should be vivid and the angles should be decent on the screen .	7
1377	there should be a good selection of ports .	7
1378	the hard drive should also come with good size .	7
1379	speaking of quietness , i also need the fan noise to be as low as possible .	7
1380	the keyboard ought to be backlit with some quiet keys .	7
1381	i need a great screen to better do my spreadsheets .	7
1382	my old laptop has a broken screen and i want a more good looking one .	7
1383	i am taking a laptop that is travel-friendly and lightweight .	7
1384	i am finding myself a light and fast computer .	7
1385	it should be economical though .	7
1386	the screen should be nice also .	7
1387	i am planning to buy a laptop for my son and he wants it to be lightweight and nice looking .	7
1388	moreover , the speakers should be decent .	7
1389	i enjoy staying with a high quality brand and now i want a new computer with a good fingerprint sensor and a large amount of storage .	7
1390	i am using the laptop for small projects and i hope it has an appealing design and litup and easy-to-type keyboard .	7
1391	i need the usb port access to be excellent .	7
1392	the computer should also be portable with reasonable battery life .	7
1393	weight is important to me when purchasing a laptop .	7
1394	i am buying a slim and lightweight computer for my wife .	7
1395	i am switching my old computer to a quicker and lighter one .	7
1396	i want it to be lightweight thin .	7
1397	i want it to be portable and rigid .	7
1398	my previous computer does no good to me so i need a new one that is lightweight with fast startup time and nice keyboard design .	7
1399	i need to take a laptop to my internship and i hope it comes with reasonable price and nice look .	7
1400	i am taking the laptop to school so it must be light and last long .	7
1401	the wireless connection should be strong though .	7
1402	as an experienced windows user , i am finding a new laptop that is fast , light , sleek and has a good storage capability .	7
1403	i need a new computer that is light and thin with the greatest screen size .	7
1404	i am changing my old computer that i want a faster wifi connection and bootup time .	7
1405	i want the keyboard to be backlit .	7
1406	i need a computer to do typical home computer work and it should be light and has a bright screen .	7
1407	i want to have a new laptop of office work and i need it to be lightweight and sleek with good build quality .	7
1408	i want it to startup quickly with impressive spces .	7
1409	a good looking computer with a great price is what i need .	7
1410	the bezels should be thin and for the speakers and the battery life , they should be decent .	7
1411	there should be no heating issues .	7
1412	i also want it to be thin and light .	7
1413	a quick and responsive computer is what i need .	7
1414	besides that , i need more-than-enough storage and cpu speed .	7
1415	i need to the setup to be easy to follow .	7
1416	the trackpad and screen size should come ideally .	7
1417	it should be slim and fast .	7
1418	i am finding a laptop with a high performance-cost ratio .	7
1419	i have been working in the computer industry and i am finding myself a computer with nice build quality and nice finish .	7
1420	the keys ought to be tight and accurate .	7
1421	my must-have feature is a backlit keyboard .	7
1422	i am finding myself a new computer that has a sharp screen and a good bluetooth connection .	7
1423	i want the touchscreen to be excellent with a good resolution and the ssd should be amazing .	7
1424	i need the computer to be light enough that i can carry it around .	7
1425	my old computer died suddenly and i need a new one that is fast and economical .	7
1426	i do n't have a big budget so i need a computer that comes with a good price .	7
1427	my old tablet finally died and i need a new one that comes with the right price .	7
1428	i want some nice features including facial recognition and touch screen .	7
1429	the screen should be gorgeous and responsive on my computer .	7
1430	i need a new computer that is lightweight , quiet and fast .	7
1431	i am looking for the heapest option for my next computer which it should be fast and light .	7
1432	it should have good viewing angles and be easily expandable .	7
1433	the battery life has to be good which can be charged quickly .	7
1434	the screen resolution , flip function , touch screen , keyboard , etc .	7
1435	moreover , it should be fast .	7
1436	i need a fast and lightweight computer .	7
1437	a light and sturdy computer with a great screen is what i need .	7
1438	the screen should be great , the keyboard should be tolerable and the touchscreen should be responsive .	7
1439	i am replacing my old computer with a lighter one .	7
1440	should be good .	7
1441	i want a balanced weight so i do n't feel like damaging the laptop .	7
1442	i pay many effort into investigating computers and now i want a sturdy and portable one .	7
1443	the viewing angles should be decent , as well as the touchpad .	7
1444	the computer should be light though .	7
1445	i want the computer to be thin and light , and it ’ s better to to fully articulated by hinges .	7
1446	i want it to be sturdy , economical and portable .	7
1447	i hope there would be a fast wifi connection .	7
1448	the setup should be fast , as well as the charging .	7
1449	i am changing my computer of many years to a thinner , lighter and sleeker version .	7
1450	i am coming from a high end pc and i need a laptop that plays games well .	7
1451	i am taking the recommendations from my friend to find a new computer from amazon .	7
1452	i want to have a new computer that handles games well and boots up quickly .	7
1453	it is in due time to get a new computer and i want it to be sturdy , slim and light .	7
1454	i need the charging to be quick .	7
1455	the graphics and cpu performance ought to be great .	7
1456	the colour should be accurate on the screen .	7
1457	i will use the computer for gaming and i hope there would be a sharp display and a high refresh rate .	7
1458	i am looking for a computer that fulfil my data science demand and it should come with an awesome keyboard .	7
1459	i am finding a new computer for my personal use that is slim and has a nice keyboard .	7
1460	i am buying a laptop for video editing and so a large ssd is necessary .	7
1461	i want it to contain beautiful graphics and multi purple backlit keys .	7
1462	i need a vivid development platform that is lightweight and has a nice backlit keyboard .	7
1463	i need a new computer that run games greatly .	7
1464	i am finding a new laptop that is solid , quick and economical .	7
1465	good specs would make the computer more powerful .	7
1466	my computer does n't play my games well so i need a new one that plays games with no stutters .	7
1467	the keyboard should be smooth and the cpu + gpu should be fast .	7
1468	a nice display is also important .	7
1469	my old computer needs replacement and i am finding a thin one with awesome design .	7
1470	the startup should be fast .	7
1471	some right specs should be installed in the new computer .	7
1472	i need the laptop to look much as a pc so it should have a full keyboard and a good touchscreen .	6
1473	i want an economical and fast computer .	6
1474	i need a replacement for my recently died computer and i want it to be easy to setup the new computer .	6
1475	i do n't do gaming so i just need a nice , clear touchscreen .	6
1476	i am changing my old computer and i want a new one that is faster and more economical .	6
1477	i need a work horse that is light and quiet and easy to use .	6
1478	the price should n't be too high though .	6
1479	i am irritanted with the other pcs and i want to find one that startup fast with no bloatware .	6
1480	a fast computer with a responsive touchscreen is what i need .	6
1481	i need a fast computer .	6
1482	i do a lot of research before buying a new laptop and i want it to be fast and easy to setup and use .	6
1483	my old computer does n't work for me anymore so i need a new one with decent touch screen and sound .	6
1484	my old computer needs replacement and the new one should come with good speakers and video quality with a low cost .	6
1485	i need to change my old business laptop and i am finding a model with a smooth keyboard and a nice look .	6
1486	there should be lots of memory .	6
1487	the touch screen should be awesome with a high performance-cost ratio .	6
1488	i want to purchase a new computer that is fast and easy to setup .	6
1489	i want something that is simple to use because i do n't know much about laptops .	6
1490	i am planning an upgrade for my wife and she needs it to be lightweight and fast .	0
1491	i hope the battery stay excellent and keep cool .	0
1492	we need a perfect mobile business laptop and it should be quick , light and thin .	0
1493	i hope there will be good colours and contrast on the screen .	0
1494	i am trying to change my perfence in branding and i need a light computer .	0
1495	for my meetings , i need a light computer with a long battery life .	0
1496	i hope the finish would be fairly fingerprint resistant .	0
1497	my old computer is too heavy and does n't last long so i need a new one .	0
1498	i go to work via public transportation so it 's important for me to have a compact , thin and light laptop .	0
1499	there should n't be much bloatware .	0
1500	i need a new laptop for grad school and it should be fast and sturdy and great looking .	0
1501	the screen should be brilliant .	0
1502	i am a performance ethusiatist and so an awesome processor is a must .	0
1503	the display should be vibrant , along with some small bezels .	0
1504	my old computer needs replacement and i want the new computer to come with a quiet keyboard and well spaced , sized keys .	0
1505	the price should be reasonable though .	0
1506	i want to have a new laptop that is lightweight with a great battery .	0
1507	the battery life ought to be impressive .	0
1508	i am in need of a new computer with good build quality , screen and keyboard .	0
1509	the screen should be sharp and light .	0
1510	i do n't want there to be any bloatware .	0
1511	the touchpad and keyboard should also be good .	0
1512	it should have the smallest beveling .	0
1513	the battery life should be long though .	0
1514	i got many good years on my old computer and now i am changing to a faster model with a good touch screen and a good screen size .	1
1515	the old computer does n't have a touch screen so there should be one on my new computer .	1
1516	i can not carry a heavy laptop around .	1
1517	i usually stick to one brand when it comes to computer and now i want a computer that runs cool and be easily upgradable .	1
1518	i need a good recommendation on a easy-to-set-up computer with not much bloatware .	1
1519	i am taking the computer around so i need it to be sleek and lightweight .	1
1520	i do streaming and gaming so i am finding a new laptop that does perfectly in both aspects .	1
1521	i need a light computer so i can carry it around .	1
1522	i have got big hands so i need huge touchscreen and keyboard .	1
1523	the computer i am buying must be fast .	1
1524	i am buying a christmas present for my daughter and she wants it to be fast to meet her needs .	1
1525	a good hard disk with a reasonable price is what i need .	1
1526	i am finding a new computer that runs fast and includes good viewing angles .	1
1527	i need a computer that coordinate well with my iphone .	1
1528	i need a good keypad on my computer to get my job done .	1
1529	i am finding a new computer that is light , handy and easy to use .	1
1530	i want to have a new computer that has a high hard disk capacity with an excellent price .	1
1531	my old computer has run solidly for eight years and i need a new one with a great price .	1
1532	i hope it would be easy to setup right out of the box .	1
1533	i am looking for a nice computer with a low price for everyday use .	1
1534	i have got a lot of files so i need plenty of memory .	1
1535	i am buying a laptop for my brother who just entered into college and the amount of storage ought to be more than enough .	1
1536	i also want a responsive keyboard and quiet fan to enable the unit to run cool .	1
1537	i am purchasing a new computer to replace my old one and the new one should come with mosterous storage capacity and high performance-cost ratio .	1
1538	i need the setup to be fast .	1
1539	computer is my business and i am finding myself a computer with high performance-cost ratio .	1
1540	i am buying something from the black friday bargain and i want a new computer that comes with good picture and good sound quality .	1
1541	the hard drive of my old computer died so i need a new one with large storage and reasonable price .	1
1542	moreover , the bluetooth connection should be excellent .	1
1543	my old computer is not working and i am finding a computer with a high performance-cost ratio .	1
1544	my boyfriend needs a new laptop that comes with good screen size and touch screen capability .	1
1545	i skype with my friends so i need a good sound output so i hear them clearly .	1
1546	i am finding myself a new computer that is fast and solidly built .	1
1547	i need a new work station that is fast , light and good looking .	7
1548	i need the computer to boot up fast to meet my needs .	7
1549	i would use the laptop on a daily basis and there should be a lot of ram .	7
1550	i am learning a lot about processors recently and i am finding myself a fast computer with a high performance-cost ratio .	7
1551	i need a new computer that is easy to setup with a high performance-cost ratio .	0
1552	my old computer is not working and i need a new with good size and colour .	0
1553	i need a fast computer	0
1554	i need a low priced mechine that is easy to setyp and sound greatly .	0
1555	i focus on the design and i want a good looking computer .	0
1556	my old computer does n't work for me anymore and i need a fast one with lots of space .	0
1557	for an everyday use computer , i need it to have good colour with great price .	0
1558	the screen should be bright with a wide viewing angles .	6
1559	i am buying a christmas present and it should be quick , solid and light .	6
1560	as an artist as well as a gamer , i need the laptop to be nice looking , thin and light .	6
1561	i will need a laptop for software development and it should have good build quality with a decent battery life .	6
1562	it should bootup fast and has plenty of space .	6
1563	the exterior design should be nice , and the unit should be able to keep cool .	6
1564	i want the keyboard to be backlit with clearly lit and quiet keys and large touchpad .	6
1565	the ssd should be in high quality , as well as the wifi performance .	6
1566	the keyboard should be comfortable that allow me to play games well .	6
1567	i hope there would be a gorgeous screen and great audio output .	6
1568	i want something sleek to play my games well .	6
1569	i hope it does well for games .	6
1570	besides , i want it to be fast , light and expandable .	6
1571	i need a laptop that fit in my budget with cool looking and ability to play games without issues .	6
1572	the display should also bright and it should boot up fast in a high performance-cost ratio .	6
1573	i play tons of games and i am finding one that has good keyboard and trackpad and screen .	6
1574	i do coding and i want a computer with a nicely-spaced backlit keyboard with quiet keys .	6
1575	i am finding for a gaming laptop that startup fast and last long with a reasonable price .	6
