	sentence	label
1131	i want the computer to be sturdy with a nice texture .	3
1132	i would like to have a laptop with a tablet pc form factor .	3
1133	i want it to be fast in booting .	3
1134	the should also be enough ports for connectivity and an expandable ram .	3
1135	there should be a fast storage .	3
1136	i need an optimum screen size and a reliable touch of the laptop .	3
1137	the battery should last long and run cool .	3
1138	for the specs , i need a fast fingerprint reader and a backlit keyboard .	3
1139	i am looking for a new laptop that is fast and comfortable to type on .	3
1140	i do n't work on my old computer nowadays and i need a computer with bigger keys and better keyboard .	3
1141	the fingerprint sensor should be good as well as the price .	3
1142	i need a new computer for myself that is light but has a huge screen with decent graphics .	3
1143	a reliable fingerprint sensor being featured would be nice .	3
1144	i hope it would be easy to setup and has a quick internet connection .	3
1145	i need a solid hard drive to run everything smoothly .	3
1146	i am in need of a new computer with a nice screen , a convenient fingerprint reader and good battery life .	3
1147	i have just retired and i am finding a computer for my personal use .	3
1148	i am a student and i am finding a tablet for school that has a sleek design and a crisp screen .	3
1149	my regular computer needs repairment so i am finding a new one with nice display in a low cost .	3
1150	my old computer is not working and i need a fast and well built one .	3
1151	i enjoy surfing the internet with no cords needed in a good price .	3
1152	i need everything to be easy on my computer , including setup and usage .	3
1153	i do n't have an unlimited budget so i want a computer with a large screen and a fast processor .	3
1154	i want to have a new computer that comes with the highest performance-cost ratio .	3
1155	it would be great if it comes with a dvd player with a great price .	3
1156	i am getting a new computer with impressing specs to play games well .	3
1157	my budget is limited and i need a computer with a great price .	3
1158	i am buying a new computer for my relative and he needs a good cpu to play games well .	0
1159	the cpu and wifi connection should be fast .	0
1160	i do n't want the cost to be high though .	0
1161	the thermal control should also be good though .	0
1162	i would use the computer for engineering purposes and it should be good looking and affordable .	0
1163	there should not be a lot of preinstalled bloatware .	0
1164	i do a lot of typing so the keys should be wonderful .	0
1165	i am replacing my old computer that i want a full sized keyboard with a number pad .	0
1166	i want the trackpad and speakers to be good also .	0
1167	all i need is a computer that play games well .	0
1168	i am finding a new computer that the keyboard is nice looking and comfortable .	0
1169	i do video editing so the computer should work great with that .	0
1170	my old computer does n't work for me anymore and i need a responsive one with high performance-cost ratio .	0
1171	i need a computer that run any games well .	0
1172	the processor and cooling fans should be effective .	0
1173	i am changing to a new computer and i want to come with amazing speakers and comfortable keyboard .	0
1174	i want a new gaming laptop that play my games well with a good price .	0
1175	i am sensitive to sound so i want the best sound quality on my computer .	0
1176	i want to have a new computer that is easy to setup .	3
1177	the speakers should be good though .	3
1178	my old computer needs replacement and i need a new one with a good screen size and tight and responsive keys .	3
1179	my old computer died so i need a new one immdiately with good picture and sound in a right price .	3
1180	i expect to see some good pictures on the screen .	3
1181	i am looking for a high quality computer with a great price .	3
1182	i am finding a replacement computer and it should be fast , light and easy to use .	3
1183	the money i paid should be exchanged for the best computer .	3
1184	my family and i need a fast computer with a high performance-cost ratio .	3
1185	i do n't have a huge budget so i need a computer with a good price .	3
1186	my wife says she needs a computer that is easy to use and works well with wifi .	3
1187	all i need is a computer with a long battery life and a great touch screen .	3
1188	i am finding a new computer for myself that has responsive keys and a beautiful screen .	3
1189	i want the new computer to come with a cool touch screen .	3
1190	i need a state-of-the-art laptop that comes with a low price .	3
1191	my friend askes me to buy her a lightweight computer .	3
1192	i need a computer with a good hardware .	3
1193	i need a fast computer to do basic home stuff .	3
1194	it should include a good battery life and a bright screen with a low cost .	7
1195	i am looking through the recommendations on amazon and want to find myself a quick computer .	7
1196	i need to use my computer whenever i want so it 's better to startup fast .	7
1197	i need a strong upgrade from my old computer that is faster and has better screen .	7
1198	it should be good looking and light so i can carry it around .	7
1199	our old computer are not fast enough so we need some new one with higher performance-cost ratio .	7
1200	it should also be thin and light .	7
1201	i need a new computer for myself that is lightweight and fast .	7
1202	what i need for school is a fast computer .	7
1203	i hope it is upgradable with a good price .	7
1204	i need a definite improvement from my old laptop and i want to be fast without much bloatware .	7
1205	i need a new laptop for work and it should be affordable , fast and sleek .	7
1206	i need it to run quietly and cool .	7
1207	i did a lot of research and found out having a sharp display is critical to me .	7
1208	i did a lot of researching and i need a new computer that is fast , cheap , light and slim .	7
1209	the screen quality , the sound output and the battery life must be excellent .	7
1210	the fan should run quietly .	7
1211	i am looking for a new computer that is lightweight and good looking .	7
1212	i am a teacher and i need the computer to look top notch .	7
1213	screen is the most important element to me so i want it to be sharp .	7
1214	i need a different computer from my current computer , which is slow and heavy .	7
1215	i need a computer with a high performance-cost ratio .	7
1216	the keyboard should be responsive and the battery should be decent .	7
1217	a computer with a high performance-cost ratio is what i want .	7
1218	i have limited budget and i am finding a computer with fast fingerprint sensor and awesome battery life .	7
1219	i want it to be fast , lightweight and portable .	7
1220	i am trying to upgrade from an old computer that i need the new one to be thinner and lighter and more economical .	7
1221	i need a computer for everyday use that comes with a high performance-cost ratio .	7
1222	o would need to have some usb type c ports and enough ram on the computer .	7
1223	the display should be matte with a good viewing angle .	7
1224	i also want it to be thin and lightweight .	7
1225	my old computer needs replacement and i need the new one to have great display and stylish look .	7
1226	my old computer is not working and i am finding something that is fast and lightweight .	7
1227	my old computer was on fritz so i need a new computer that is quick and easy to setup .	7
1228	i am finding something new to replace my old computer that has a higher portability and better display .	7
1229	i am using the laptop for internet surfing as i need it to be lightweight and easy to setup .	7
1230	i read a lot of reviews and i decided i would buy a computer that is fast with a budget price .	7
1231	we need a new laptop for cctv management and it should bootup fast and have a good battery life .	7
1232	i am in need of a new computer that is fast and slim .	7
1233	i do n't want to carry a heavy mechine around .	7
1234	it would be nice if it comes with a convenient fingerprint scanner .	7
1235	i need it to be good for typing with a high performance-cost ratio .	7
1236	i want a nice display with some chickley keys .	7
1237	i need a replacement computer that would run mush faster .	7
1238	i will do research on the specs and i need a computer that bootup fast and silently .	7
1239	i need a great computer for work that comes with a high performance-cost ratio .	7
1240	i need a light computer with a good screen .	7
1241	i need a light computer that is perfect for my business .	7
1242	i am finding a travel laptop for my trip and it must be light and has an amazing battery life with a tiny charger .	7
1243	the startup should be fast .	7
1244	i do n't enjoy waiting so i need the computer to startup fast .	7
1245	my old laptop is n't working very well and i need a new one that comes with a good price .	7
1246	i try to stick to one brand and i am finding a new one with a crisp screen and fast cpu .	7
1247	i need the processor to be fast and responsive on my next computer .	7
1248	it should be lightweight , fast and economical .	7
1249	i use a laptop when i go to school and i need a fast one .	7
1250	i need a fast computer .	7
1251	i am looking for a new computer that has a sharp screen and a fast hard drive .	7
1252	my old computer is not working and i need a new one that bootup fast .	7
1253	my old computer is too slow and heavy so i need a new one .	7
1254	i am finding myself a new computer that has an amazing screen with a high performance-cost ratio .	7
1255	i am starting my graduate school and i need a laptop that is thin , light and has a great screen display .	7
1256	the battery life should be awesome and the screen should be bright for me .	7
1257	i need a worthy computer with nice configuration .	7
1258	i am not into waiting so i need a computer that do fast bootup .	7
1259	a sturdy keyboard is a must .	7
1260	i like having computers having high performance-cost ratio .	0
1261	i will need a responsive keyboard and a responsive touchpad .	0
1262	i hope the computer is thin and easy to startup .	0
1263	i need to have a decent computer with a decent price .	0
1264	i am looking for strong gaming laptop and it should be able to handle demanding games with a good build quality .	0
1265	i have used my old computer for over 10 years and now i need a nice looking computer .	0
1266	the gameplay should be smooth for me in a decent audio volume .	0
1267	it should be fast , slim , easy to setup and able to run cool .	0
1268	i want to have some great backlights on the keyboard .	0
1269	i am looking for a computer with an excellent sound output .	0
1270	i want it to look sturdy , slim and stay silent .	0
1271	the colours on screen should be good though .	0
1272	i am a software engineer and i need a fast computer with nice graphics .	0
1273	i am finding a budget gaming laptop that a responsive and nicely backlit keyboard is a must .	0
1274	my old computer does n't work for me anymore and i need a sleek one which has good battery life and runs games perfectly .	0
1275	i am finding myself a new computer without a ton of bloatware .	0
1276	the trackpad should also be responsive and large .	0
1277	i am looking for a powerful workstation with a high performance-cost ratio .	0
1278	i hope the price would be reasonable though .	0
1279	it should be terrific for playing games .	0
1280	as a responsible student , i am finding a big and full sized laptop to bring to college .	0
1281	i am going through a replacement of my old computer and i want the new one to come with good specs and great display colour .	0
1282	my old computer has broken down and i am finding a new one that is easily upgradable with a high performance-cost ratio .	0
1283	the graphic card , the speakers and the processor should be powerful .	0
1284	the keyboard should be cool and the display should be nice .	0
1285	my old computer is too slow so i need a new one .	0
1286	i am an engineering student and am finding myself a fast computer with superb specs .	0
1287	the keys should be easy to find .	0
1288	i do hope there would be a bright display .	0
1289	the fan should be quiet and easy to clean .	0
1290	i need a new computer with high performance-cost ratio immediately because my old one is not working .	0
1291	there should be impressive back-lit keyboard and long battery life .	0
1292	my family is going to have a new laptop and we are looking for a fast one with great graphics .	0
1293	i need a computer with excellent expandability .	0
1294	i want it to have a soft touch finish and be easy to upgrade .	0
1295	it should be upgradable and economical .	0
1296	there should not be a lot of bloatware .	0
1297	my old computer needs a replacement and the new one should be easy to set up while running cool .	0
1298	my wife need a computer to do her college work and she needs it to bootup fast and play games well .	0
1299	now i 'm in college and i need a quiet computer to work with .	0
1300	i am looking for myself a work station but can run lots of games with a good price .	0
1301	i am changing my old computer to a more classy-looking one .	0
1302	what i expect is a good computer with a high performance-cost ratio .	0
1303	moreover , it should be quick to charge .	0
1304	the display ought to be great with awesome backlit keyboard .	0
1305	i want to have a light and sturdy computer .	6
1306	i need a new computer that has a high performance-cost ratio .	6
1307	for the money i paid , i hope it come back with a high quality computer .	6
1308	i want a new computer that comes with a high performance-cost ratio .	7
1309	i need to have the best use of money for the best computer .	0
1310	i need an upgrade from my old computer that i want a better processor and a decent gpu .	0
1311	i need a fast computer to do video editing .	0
1312	i am going to find a fast computer for myself .	0
1313	i need a new computer that is fast and own great backlit keyboard along with a beautiful display .	0
1314	i hope there is plenty of storage with a good price .	0
1315	i am buying a laptop for my son so that he can play games with no problem .	0
1316	i do n't want it to be filled with bloatware .	0
1317	for a gamer , i need excellent graphics while running my games .	0
1318	the keyboard and touchpad should also be good though .	0
1319	i am changing my old computer and i want the new one to be easy to upgrade with a high performance-cost ratio .	0
1320	i have to change my computer and i want a faster one with a good display .	0
1321	i need a good piece of computer with a low cost .	0
1322	the keyboard should be awesome , as well as the trackpad .	0
1323	i want to find the best computer with my limited budget .	0
1324	i do a lot of typing at night so it would be good if the keys are highly visible at night .	0
1325	i focus on the design of a laptop very much so a beautiful finish and a beautiful screen is a must .	0
1326	moreover , i need it to come with a strong case .	0
1327	i enjoy gaming and i am finding myself a computer that handle that with ease .	0
1328	specs ought to be good on my computer .	0
1329	i can not an expensive computer but i still want it to be solid with good viewing angles .	0
1330	i need a responsive keyboard and a loud audio output though .	0
1331	i do photo editing and i am finding a computer that boot fast and run quietly .	0
1332	i also need a decent upgradability for further upgrade .	0
1333	moreover , the keyboard should be comfortable and responsive .	0
1334	my old computer needs replacement and i need one that is sleek and thin .	3
1335	i want the keyboard and numpad to be comfortable .	3
1336	i am finding a new laptop for myself that has a high performance-cost ratio .	3
1337	the battery ought to be decent for him .	3
1338	i need it to be fast and light .	3
1339	i am a student and am looking for a laptop that has a long battery life and a nice screen .	3
1340	the ssd should be speedy and the viewing angles should be comfortable for him .	3
1341	the keyboard should be comfortable to someone who has big hands like me .	3
1342	i have a kid in school and i am buying him a new laptop with a chassis texture .	3
1343	the case should be sturdy as well as fingerprint-resist .	3
1344	i am finding my first laptop in college and i need it to have excellent visual fidelity and a full keyboard .	3
1345	i am lacking money but i need a new computer that comes with a perfect price .	2
1346	i want to have a new computer that is easy to setup and produce good sound .	2
1347	i do n't have a large budget so i need a computer that comes with a nice price .	2
1348	i will be using the laptop for work so it should be sleek , lightweight and easy to setup .	2
1349	i need a nice looking computer .	2
1350	i need to get my things to be done quickly so a fast update is necessary .	2
1351	the screen should be nice also .	7
1352	i need a nice backlit keyboard to do work at night .	7
1353	i am planning to buy a laptop for my son and he wants it to be lightweight and nice looking .	7
1354	speaking of quietness , i also need the fan noise to be as low as possible .	7
1355	i am switching my old computer to a quicker and lighter one .	7
1356	a nice fingerprint scanner should be included in my new computer .	7
1357	i want to get a computer that is slim , light , fast and great looking .	7
1358	i am using the new laptop to take appointment with my clients and i need it to startup fast and have good processor and ssd .	7
1359	the screen resolution should also be vibrant .	7
1360	i need a computer to do typical home computer work and it should be light and has a bright screen .	7
1361	there should also be a quick bluetooth connection .	7
1362	my previous computer does no good to me so i need a new one that is lightweight with fast startup time and nice keyboard design .	7
1363	i need some recommendations on a fast computer .	7
1364	i need a fast computer to get my things done quickly .	7
1365	it is time to replace my old computer to a quicker one with a better performance-cost ratio .	7
1366	i would like to have a decent battery life .	7
1367	i want it to startup quickly with impressive spces .	7
1368	i need the usb port access to be excellent .	7
1369	i need a lightweight laptop to bring it around .	7
1370	i want it to be portable and rigid .	7
1371	i am changing my old computer that i want a faster wifi connection and bootup time .	7
1372	a quick and responsive computer is what i need .	7
1373	i treasure every hour of work so i need a fast computer .	7
1374	i am becoming a coder and i need a new computer that is sleek and has large storage space .	7
1375	i enjoy staying with a high quality brand and now i want a new computer with a good fingerprint sensor and a large amount of storage .	7
1376	the computer should also be portable with reasonable battery life .	7
1377	moreover , the speakers should be decent .	7
1378	my current computer is not keeping up with my expectation so i need a new computer with a high performance-cost ratio .	7
1379	i want to have a new laptop of office work and i need it to be lightweight and sleek with good build quality .	7
1380	i also want it to be thin and light .	7
1381	i want to purchase a computer that is portable and lightweight .	7
1382	i am using the laptop for small projects and i hope it has an appealing design and litup and easy-to-type keyboard .	7
1383	i do pay attention to user response on computer and i am finding one that is quick , light and slim .	7
1384	it should also bootup fast .	7
1385	i am taking a laptop that is travel-friendly and lightweight .	7
1386	the price should be fair with a nice display and a great colour depth on it .	7
1387	i am replacing my old computer and i want a lighter and more sturdy one .	7
1388	i am not sure what computer i should get but i am sure i need one that bootup quickly and display amazingly .	7
1389	weight is important to me when purchasing a laptop .	7
1390	the wireless connection should be strong though .	7
1391	the keyboard ought to be backlit with some quiet keys .	7
1392	i need to take a laptop to my internship and i hope it comes with reasonable price and nice look .	7
1393	it should perform small applications well .	7
1394	the hard drive should also come with good size .	7
1395	i want to have a new computer that is light and fast with a good screen size .	7
1396	i would need enough ports for charging and for further installment .	7
1397	i am buying a slim and lightweight computer for my wife .	7
1398	as an experienced windows user , i am finding a new laptop that is fast , light , sleek and has a good storage capability .	7
1399	i am taking the laptop to school so it must be light and last long .	7
1400	the cpu should be decent and support fast and accurate typing .	7
1401	a good looking computer with a great price is what i need .	7
1402	my old computer is not that up-to-date and i need a lighter one with a good keyboard and a good touchpad .	7
1403	i want the keyboard to be backlit .	7
1404	i am finding myself a light and fast computer .	7
1405	the bezels should be narrow for the screen to show sharp images .	7
1406	i need the specs to be perfect on my computer that means for the screen and the touchpad .	7
1407	my old laptop has a broken screen and i want a more good looking one .	7
1408	there should be a good selection of ports .	7
1409	it should turn on quickly with fast processing .	7
1410	i want it to be lightweight thin .	7
1411	it should be economical though .	7
1412	my old computer needs replacement with a lighter and faster model .	7
1413	my wife needs a laptop for studying and she wants it to boot up fast and last long with a low cost .	7
1414	i need a new computer that is lightweight , quiet and fast .	3
1415	i need to the setup to be easy to follow .	3
1416	the computer should be light though .	3
1417	i pay many effort into investigating computers and now i want a sturdy and portable one .	3
1418	i want it to be sturdy , economical and portable .	3
1419	i am replacing my old computer with a lighter one .	3
1420	i am finding myself a new computer that has a sharp screen and a good bluetooth connection .	3
1421	i have been working in the computer industry and i am finding myself a computer with nice build quality and nice finish .	3
1422	my old computer died suddenly and i need a new one that is fast and economical .	3
1423	my must-have feature is a backlit keyboard .	3
1424	i want to have a new computer for myself .	3
1425	the screen should be gorgeous and responsive on my computer .	3
1426	i am finding a laptop with a high performance-cost ratio .	3
1427	i want the touchscreen to be excellent with a good resolution and the ssd should be amazing .	3
1428	the battery life has to be good which can be charged quickly .	3
1429	the trackpad and screen size should come ideally .	3
1430	i want the computer to be thin and light , and it ’ s better to to fully articulated by hinges .	3
1431	i am looking for the heapest option for my next computer which it should be fast and light .	3
1432	the screen should be great , the keyboard should be tolerable and the touchscreen should be responsive .	3
1433	the viewing angles should be decent , as well as the touchpad .	3
1434	i hope there would be a fast wifi connection .	3
1435	i need the computer to be light enough that i can carry it around .	3
1436	it should be slim and fast .	3
1437	the power brick should be small though .	3
1438	i want a balanced weight so i do n't feel like damaging the laptop .	3
1439	it should have good viewing angles and be easily expandable .	3
1440	i am changing my computer of many years to a thinner , lighter and sleeker version .	3
1441	moreover , it should be fast .	3
1442	should be good .	3
1443	the screen resolution , flip function , touch screen , keyboard , etc .	3
1444	a good touchscreen should be included to the computer .	3
1445	besides that , i need more-than-enough storage and cpu speed .	3
1446	my old tablet finally died and i need a new one that comes with the right price .	3
1447	i do n't have a big budget so i need a computer that comes with a good price .	3
1448	the keys ought to be tight and accurate .	3
1449	a light and sturdy computer with a great screen is what i need .	3
1450	i want to have a new computer that handles games well and boots up quickly .	0
1451	i need the charging to be quick .	0
1452	it should be able to refresh games fast and provide a good trackpad .	0
1453	i need a vivid development platform that is lightweight and has a nice backlit keyboard .	0
1454	i am a software developer and i need a fast computer to run my programmes .	0
1455	i want it to contain beautiful graphics and multi purple backlit keys .	0
1456	i am coming from a high end pc and i need a laptop that plays games well .	0
1457	my old computer needs replacement and i am finding a thin one with awesome design .	0
1458	i am looking for a computer that fulfil my data science demand and it should come with an awesome keyboard .	0
1459	the colour should be accurate on the screen .	0
1460	the graphics and cpu performance ought to be great .	0
1461	i will use the computer for gaming and i hope there would be a sharp display and a high refresh rate .	0
1462	the keyboard should be smooth and the cpu + gpu should be fast .	0
1463	the startup should be fast .	0
1464	a nice display is also important .	0
1465	my computer does n't play my games well so i need a new one that plays games with no stutters .	0
1466	i am taking the recommendations from my friend to find a new computer from amazon .	0
1467	it is in due time to get a new computer and i want it to be sturdy , slim and light .	0
1468	i am finding a new laptop that is solid , quick and economical .	0
1469	some right specs should be installed in the new computer .	0
1470	i am buying a laptop for video editing and so a large ssd is necessary .	0
1471	i need a new computer that run games greatly .	0
1472	i need a replacement for my recently died computer and i want it to be easy to setup the new computer .	3
1473	i need the computer to be big for me with a nice sound output .	3
1474	i need to change my old business laptop and i am finding a model with a smooth keyboard and a nice look .	3
1475	i want an economical and fast computer .	3
1476	i want to purchase a new computer that is fast and easy to setup .	3
1477	the touch screen should be awesome with a high performance-cost ratio .	3
1478	my old computer does n't work for me anymore so i need a new one with decent touch screen and sound .	3
1479	a fast computer with a responsive touchscreen is what i need .	3
1480	i am irritanted with the other pcs and i want to find one that startup fast with no bloatware .	3
1481	there should be lots of memory .	3
1482	i need a fast computer .	3
1483	i am changing my old computer and i want a new one that is faster and more economical .	3
1484	i do a lot of research before buying a new laptop and i want it to be fast and easy to setup and use .	3
1485	i want something that is simple to use because i do n't know much about laptops .	3
1486	i need the laptop to look much as a pc so it should have a full keyboard and a good touchscreen .	3
1487	the price should n't be too high though .	3
1488	my old computer needs replacement and the new one should come with good speakers and video quality with a low cost .	3
1489	i need a work horse that is light and quiet and easy to use .	3
1490	i do n't want there to be any bloatware .	3
1491	i need a new laptop for grad school and it should be fast and sturdy and great looking .	3
1492	it should have the smallest beveling .	3
1493	i hope the finish would be fairly fingerprint resistant .	3
1494	for my meetings , i need a light computer with a long battery life .	3
1495	i am a performance ethusiatist and so an awesome processor is a must .	3
1496	the price should be reasonable though .	3
1497	i am planning an upgrade for my wife and she needs it to be lightweight and fast .	3
1498	the screen should be sharp and light .	3
1499	i go to work via public transportation so it 's important for me to have a compact , thin and light laptop .	3
1500	it would be better to be upgradable .	3
1501	my old computer needs replacement and i want the new computer to come with a quiet keyboard and well spaced , sized keys .	3
1502	the display should be vibrant , along with some small bezels .	3
1503	i want to have a new laptop that is lightweight with a great battery .	3
1504	i am trying to change my perfence in branding and i need a light computer .	3
1505	i am in need of a new computer with good build quality , screen and keyboard .	3
1506	the battery life ought to be impressive .	3
1507	we need a perfect mobile business laptop and it should be quick , light and thin .	3
1508	there should n't be much bloatware .	3
1509	i also want it to be light and classy .	3
1510	my old computer is too heavy and does n't last long so i need a new one .	3
1511	i hope the battery stay excellent and keep cool .	3
1512	the screen should be brilliant .	3
1513	i hope there will be good colours and contrast on the screen .	3
1514	i need a good recommendation on a easy-to-set-up computer with not much bloatware .	3
1515	my old computer lasts for five years and now i am finding a new one with large storage and high performance-cost ratio .	3
1516	i am buying something from the black friday bargain and i want a new computer that comes with good picture and good sound quality .	3
1517	i got many good years on my old computer and now i am changing to a faster model with a good touch screen and a good screen size .	3
1518	my boyfriend needs a new laptop that comes with good screen size and touch screen capability .	3
1519	i do streaming and gaming so i am finding a new laptop that does perfectly in both aspects .	3
1520	the old computer does n't have a touch screen so there should be one on my new computer .	3
1521	i am buying a laptop for my brother who just entered into college and the amount of storage ought to be more than enough .	3
1522	i also want a responsive keyboard and quiet fan to enable the unit to run cool .	3
1523	the hard drive of my old computer died so i need a new one with large storage and reasonable price .	3
1524	i am purchasing a new computer to replace my old one and the new one should come with mosterous storage capacity and high performance-cost ratio .	3
1525	i am finding a new computer that runs fast and includes good viewing angles .	3
1526	my old computer is not working and i am finding a computer with a high performance-cost ratio .	3
1527	it should also be fast and light .	3
1528	i am finding myself a new computer that is fast and solidly built .	3
1529	i can not carry a heavy laptop around .	3
1530	computer is my business and i am finding myself a computer with high performance-cost ratio .	3
1531	i have got big hands so i need huge touchscreen and keyboard .	3
1532	i am an average user and i need a computer that comes with good speed .	3
1533	i recently hired a new assistant and i want to buy her a handy computer .	3
1534	moreover , the bluetooth connection should be excellent .	3
1535	my old computer has run solidly for eight years and i need a new one with a great price .	3
1536	i am finding a new computer that is light , handy and easy to use .	3
1537	a good hard disk with a reasonable price is what i need .	3
1538	i have got a lot of files so i need plenty of memory .	3
1539	i want to have a new computer that has a high hard disk capacity with an excellent price .	3
1540	i am taking the computer around so i need it to be sleek and lightweight .	3
1541	i am buying a christmas present for my daughter and she wants it to be fast to meet her needs .	3
1542	i need the setup to be fast .	3
1543	i need a good keypad on my computer to get my job done .	3
1544	i need a computer that coordinate well with my iphone .	3
1545	the computer i am buying must be fast .	3
1546	i usually stick to one brand when it comes to computer and now i want a computer that runs cool and be easily upgradable .	3
1547	i would use the laptop on a daily basis and there should be a lot of ram .	1
1548	i am learning a lot about processors recently and i am finding myself a fast computer with a high performance-cost ratio .	1
1549	i need a new work station that is fast , light and good looking .	1
1550	i need the computer to boot up fast to meet my needs .	1
1551	my old computer is not working and i need a new with good size and colour .	2
1552	i need a fast computer	2
1553	i focus on the design and i want a good looking computer .	2
1554	for an everyday use computer , i need it to have good colour with great price .	2
1555	i need a low priced mechine that is easy to setyp and sound greatly .	2
1556	my old computer does n't work for me anymore and i need a fast one with lots of space .	2
1557	i need a new computer that is easy to setup with a high performance-cost ratio .	2
1558	i need a laptop that fit in my budget with cool looking and ability to play games without issues .	7
1559	i would not expect too much for a mid-range computer and all i want is powerful graphic card and backlit keyboard .	7
1560	i play tons of games and i am finding one that has good keyboard and trackpad and screen .	7
1561	the screen should be bright with a wide viewing angles .	7
1562	i want something sleek to play my games well .	7
1563	the display should also bright and it should boot up fast in a high performance-cost ratio .	7
1564	i hope there would be a gorgeous screen and great audio output .	7
1565	i do coding and i want a computer with a nicely-spaced backlit keyboard with quiet keys .	7
1566	i am finding for a gaming laptop that startup fast and last long with a reasonable price .	7
1567	i will need a laptop for software development and it should have good build quality with a decent battery life .	7
1568	as an artist as well as a gamer , i need the laptop to be nice looking , thin and light .	7
1569	i want the keyboard to be backlit with clearly lit and quiet keys and large touchpad .	7
1570	the keyboard should be comfortable with nice backlight and good trackpad .	7
1571	the keyboard should be comfortable that allow me to play games well .	7
1572	the exterior design should be nice , and the unit should be able to keep cool .	7
1573	it should bootup fast and has plenty of space .	7
1574	the ssd should be in high quality , as well as the wifi performance .	7
1575	besides , i want it to be fast , light and expandable .	7
