	sentence	label
1129	the fingerprint sensor should be good as well as the price .	2
1130	there should be a fast storage .	2
1131	the screen should be great though .	2
1132	the battery should last long and run cool .	2
1133	the should also be enough ports for connectivity and an expandable ram .	2
1134	the touchscreen should be better too .	2
1135	i also want it to be sleek and solid .	2
1136	i hope it would be easy to setup and has a quick internet connection .	2
1137	i need a new computer for myself that is light but has a huge screen with decent graphics .	2
1138	the access to internet should be fast .	2
1139	i want it to be fast in booting .	2
1140	my old computer needs replacement and the new one should be fast and has a perfect size .	2
1141	i hope there won ’ t be much bloatware .	2
1142	my daughter does a lot of drawing on her tablet and she needs a handy one with rich colours shown on the screen .	2
1143	i want the computer to be sturdy with a nice texture .	2
1144	a reliable fingerprint sensor being featured would be nice .	2
1145	i need a replacement of my old computer that has a modern design and a nice screen .	2
1146	i am a student and i am finding a tablet for school that has a sleek design and a crisp screen .	2
1147	for the specs , i need a fast fingerprint reader and a backlit keyboard .	2
1148	i am looking for a new laptop that is fast and comfortable to type on .	2
1149	i enjoy surfing the internet with no cords needed in a good price .	3
1150	my regular computer needs repairment so i am finding a new one with nice display in a low cost .	3
1151	my budget is limited and i need a computer with a great price .	3
1152	i need everything to be easy on my computer , including setup and usage .	3
1153	i do n't have an unlimited budget so i want a computer with a large screen and a fast processor .	3
1154	it would be great if it comes with a dvd player with a great price .	3
1155	my old computer is not working and i need a fast and well built one .	3
1156	the keyboard action should be quick .	3
1157	i am getting a new computer with impressing specs to play games well .	3
1158	the components should be great with good thermal system .	2
1159	my old computer does n't work for me anymore and i need a responsive one with high performance-cost ratio .	2
1160	i do n't want the cost to be high though .	2
1161	i need a computer that run any games well .	2
1162	i want the trackpad and speakers to be good also .	2
1163	the processor and cooling fans should be effective .	2
1164	there should not be a lot of preinstalled bloatware .	2
1165	i need something to bring to work and i hope it would be thin , light and sturdy .	2
1166	the cpu and wifi connection should be fast .	2
1167	i am sensitive to sound so i want the best sound quality on my computer .	2
1168	i would use the computer for engineering purposes and it should be good looking and affordable .	2
1169	i need a new computer that is fast and economical .	2
1170	i am finding a new computer that the keyboard is nice looking and comfortable .	2
1171	i am buying a new computer for my relative and he needs a good cpu to play games well .	2
1172	i do video editing so the computer should work great with that .	2
1173	i am changing to a new computer and i want to come with amazing speakers and comfortable keyboard .	2
1174	all i need is a computer that play games well .	2
1175	i do a lot of typing so the keys should be wonderful .	2
1176	i am looking for a high quality computer with a great price .	4
1177	i want to have a new computer that is easy to setup .	4
1178	my old computer died so i need a new one immdiately with good picture and sound in a right price .	4
1179	the speakers should be good though .	4
1180	the computer i want should handle all my needs with a good price .	4
1181	i expect to see some good pictures on the screen .	4
1182	my old computer needs replacement and i need a new one with a good screen size and tight and responsive keys .	4
1183	i need a state-of-the-art laptop that comes with a low price .	2
1184	my wife says she needs a computer that is easy to use and works well with wifi .	2
1185	my family and i need a fast computer with a high performance-cost ratio .	2
1186	i need a computer with a good hardware .	2
1187	my son needs a computer with a good screen size for his animation classes .	2
1188	i want the new computer to come with a cool touch screen .	2
1189	i need a recommendation of a handy and light computer for my sister .	2
1190	i do n't have a huge budget so i need a computer with a good price .	2
1191	i am finding a new computer for myself that has responsive keys and a beautiful screen .	2
1192	the money i paid should be exchanged for the best computer .	2
1193	my friend askes me to buy her a lightweight computer .	2
1194	i am a teacher and i need the computer to look top notch .	2
1195	i am finding the best computer with a great configuration .	2
1196	my old computer is not working and i am finding something that is fast and lightweight .	2
1197	a computer with a high performance-cost ratio is what i want .	2
1198	i need a worthy computer with nice configuration .	2
1199	i am looking through the recommendations on amazon and want to find myself a quick computer .	2
1200	the keyboard should be responsive and the battery should be decent .	2
1201	it should be good looking and light so i can carry it around .	2
1202	i use a laptop when i go to school and i need a fast one .	2
1203	the display should be matte with a good viewing angle .	2
1204	a sturdy keyboard is a must .	2
1205	i want it to be fast , lightweight and portable .	2
1206	my old computer needs replacement and i need the new one to have great display and stylish look .	2
1207	my old computer is too slow and heavy so i need a new one .	2
1208	we need a new laptop for cctv management and it should bootup fast and have a good battery life .	2
1209	i do n't want to carry a heavy mechine around .	2
1210	screen is the most important element to me so i want it to be sharp .	2
1211	i am using the laptop for internet surfing as i need it to be lightweight and easy to setup .	2
1212	my old computer is not working and i need a new one that bootup fast .	2
1213	i need it to be good for typing with a high performance-cost ratio .	2
1214	i read a lot of reviews and i decided i would buy a computer that is fast with a budget price .	2
1215	i need it to run quietly and cool .	2
1216	i hope it is upgradable with a good price .	2
1217	i need a computer for everyday use that comes with a high performance-cost ratio .	2
1218	it would be nice if it comes with a convenient fingerprint scanner .	2
1219	i want a nice display with some chickley keys .	2
1220	i am looking for a new computer that has a sharp screen and a fast hard drive .	2
1221	the fan should run quietly .	2
1222	i need a light computer with a good screen .	2
1223	i need a light computer that is perfect for my business .	2
1224	i need a different computer from my current computer , which is slow and heavy .	2
1225	i am trying to upgrade from an old computer that i need the new one to be thinner and lighter and more economical .	2
1226	i am starting my graduate school and i need a laptop that is thin , light and has a great screen display .	2
1227	i need the processor to be fast and responsive on my next computer .	2
1228	i am finding something new to replace my old computer that has a higher portability and better display .	2
1229	i have limited budget and i am finding a computer with fast fingerprint sensor and awesome battery life .	2
1230	moreover , i want the computer to be light and compact .	2
1231	i am in need of a new computer that is fast and slim .	2
1232	i need a definite improvement from my old laptop and i want to be fast without much bloatware .	2
1233	it should include a good battery life and a bright screen with a low cost .	2
1234	i would like to have a light and fast computer .	2
1235	i did a lot of researching and i need a new computer that is fast , cheap , light and slim .	2
1236	i am looking for a new computer that is lightweight and good looking .	2
1237	i am looking for recommendation on a fast computer with fantastic price .	2
1238	it should also be thin and light .	2
1239	i need a strong upgrade from my old computer that is faster and has better screen .	2
1240	a computer with marvelous screen and good price is what i need right now .	2
1241	i need a new computer for myself that is lightweight and fast .	2
1242	i need a fast computer .	2
1243	the screen quality , the sound output and the battery life must be excellent .	2
1244	our old computer are not fast enough so we need some new one with higher performance-cost ratio .	2
1245	what i need for school is a fast computer .	2
1246	i need a new laptop for work and it should be affordable , fast and sleek .	2
1247	the startup should be fast .	2
1248	i am not into waiting so i need a computer that do fast bootup .	2
1249	i need a lightweight and cool looking computer for work .	2
1250	i am finding myself a new computer that has an amazing screen with a high performance-cost ratio .	2
1251	i need a computer with a high performance-cost ratio .	2
1252	it should be lightweight , fast and economical .	2
1253	my old laptop is n't working very well and i need a new one that comes with a good price .	2
1254	i need to use my computer whenever i want so it 's better to startup fast .	2
1255	i did a lot of research and found out having a sharp display is critical to me .	2
1256	i will do research on the specs and i need a computer that bootup fast and silently .	2
1257	the battery life should be awesome and the screen should be bright for me .	2
1258	i also want it to be thin and lightweight .	2
1259	i need everything to be fast including the startup and operating .	2
1260	what i expect is a good computer with a high performance-cost ratio .	2
1261	i need to have a decent computer with a decent price .	2
1262	i have used my old computer for over 10 years and now i need a nice looking computer .	2
1263	i like having computers having high performance-cost ratio .	2
1264	i am a software engineer and i need a fast computer with nice graphics .	2
1265	i am an engineering student and am finding myself a fast computer with superb specs .	2
1266	the fan should be quiet and easy to clean .	2
1267	i want the computer to come with a high performance-cost ratio .	2
1268	i will need a responsive keyboard and a responsive touchpad .	2
1269	i am finding myself a new computer without a ton of bloatware .	2
1270	i am changing my old computer to a more classy-looking one .	2
1271	it should be terrific for playing games .	2
1272	my family is going to have a new laptop and we are looking for a fast one with great graphics .	2
1273	i want it to have a soft touch finish and be easy to upgrade .	2
1274	there should not be a lot of bloatware .	2
1275	it should be upgradable and economical .	2
1276	my old computer is too slow so i need a new one .	2
1277	the keys should be easy to find .	2
1278	i need a fast bootup with a high performance-cost ratio .	2
1279	the keyboard should be cool and the display should be nice .	2
1280	i am looking for a powerful workstation with a high performance-cost ratio .	2
1281	the screen size and sound quality should be excellent .	2
1282	i need a computer with excellent expandability .	2
1283	i need a new computer with high performance-cost ratio immediately because my old one is not working .	2
1284	i am finding a budget gaming laptop that a responsive and nicely backlit keyboard is a must .	2
1285	the display ought to be great with awesome backlit keyboard .	2
1286	i do hope there would be a bright display .	2
1287	i hope the price would be reasonable though .	2
1288	my old computer does n't work for me anymore and i need a sleek one which has good battery life and runs games perfectly .	2
1289	i like to stick to one brand while purchasing computer and this time i want one with unique look .	2
1290	the colours on screen should be good though .	2
1291	my old computer has broken down and i am finding a new one that is easily upgradable with a high performance-cost ratio .	2
1292	there should be impressive back-lit keyboard and long battery life .	2
1293	i am going through a replacement of my old computer and i want the new one to come with good specs and great display colour .	2
1294	my wife need a computer to do her college work and she needs it to bootup fast and play games well .	2
1295	i am finding myself a new computer that has a fast refresh rate and good video card .	2
1296	it should be fast , slim , easy to setup and able to run cool .	2
1297	i want to have some great backlights on the keyboard .	2
1298	the graphic card , the speakers and the processor should be powerful .	2
1299	as a responsible student , i am finding a big and full sized laptop to bring to college .	2
1300	the trackpad should also be responsive and large .	2
1301	my old computer needs a replacement and the new one should be easy to set up while running cool .	2
1302	i am looking for strong gaming laptop and it should be able to handle demanding games with a good build quality .	2
1303	i hope the computer is thin and easy to startup .	2
1304	i am looking for a computer with an excellent sound output .	2
1305	i want to have a light and sturdy computer .	1
1306	i need a new computer that has a high performance-cost ratio .	1
1307	our family computer needs a replacement and the new one should come with a right price .	1
1308	i want a new computer that comes with a high performance-cost ratio .	1
1309	i am buying a laptop for my son so that he can play games with no problem .	2
1310	i do n't want it to be filled with bloatware .	2
1311	the keyboard should be awesome , as well as the trackpad .	2
1312	moreover , i need it to come with a strong case .	2
1313	i need a good piece of computer with a low cost .	2
1314	i also want an amazing display to handle games well .	2
1315	i need a fast computer to do video editing .	2
1316	i do photo editing and i am finding a computer that boot fast and run quietly .	2
1317	the keyboard and touchpad should also be good though .	2
1318	i need an upgrade from my old computer that i want a better processor and a decent gpu .	2
1319	my old computer is sick and so i need new one that stays cool and quiet .	2
1320	moreover , the keyboard should be comfortable and responsive .	2
1321	for a gamer , i need excellent graphics while running my games .	2
1322	specs ought to be good on my computer .	2
1323	i need a responsive keyboard and a loud audio output though .	2
1324	i hope there is plenty of storage with a good price .	2
1325	i want to find the best computer with my limited budget .	2
1326	i am changing my old computer and i want the new one to be easy to upgrade with a high performance-cost ratio .	2
1327	i can not an expensive computer but i still want it to be solid with good viewing angles .	2
1328	i have to change my computer and i want a faster one with a good display .	2
1329	i focus on the design of a laptop very much so a beautiful finish and a beautiful screen is a must .	2
1330	i am going to find a fast computer for myself .	2
1331	i do a lot of typing at night so it would be good if the keys are highly visible at night .	2
1332	i also need a decent upgradability for further upgrade .	2
1333	for my games , i need a high contrast on screen to make it looks good .	2
1334	the screen should be big and the sound quality should be excellent .	0
1335	i have a kid in school and i am buying him a new laptop with a chassis texture .	0
1336	i want the keyboard and numpad to be comfortable .	0
1337	the keyboard should be comfortable to someone who has big hands like me .	0
1338	the fan must be whisper quiet .	0
1339	i am a student and am looking for a laptop that has a long battery life and a nice screen .	0
1340	i am finding a new laptop for myself that has a high performance-cost ratio .	0
1341	the battery ought to be decent for him .	0
1342	i am finding my first laptop in college and i need it to have excellent visual fidelity and a full keyboard .	0
1343	the ssd should be speedy and the viewing angles should be comfortable for him .	0
1344	my old computer needs replacement and i need one that is sleek and thin .	0
1345	i am lacking money but i need a new computer that comes with a perfect price .	0
1346	i will be using the laptop for work so it should be sleek , lightweight and easy to setup .	0
1347	i need to get my things to be done quickly so a fast update is necessary .	0
1348	i need a gift that is fast and economical .	0
1349	i need a nice looking computer .	0
1350	i do n't have a large budget so i need a computer that comes with a nice price .	0
1351	i want to get a computer that is slim , light , fast and great looking .	2
1352	i am taking the laptop to school and i want it to do fast in typing responsiveness and log in time .	2
1353	my current computer is not keeping up with my expectation so i need a new computer with a high performance-cost ratio .	2
1354	the price should be fair with a nice display and a great colour depth on it .	2
1355	moreover , the speakers should be decent .	2
1356	i want to have a new laptop of office work and i need it to be lightweight and sleek with good build quality .	2
1357	i need the specs to be perfect on my computer that means for the screen and the touchpad .	2
1358	i am finding myself a light and fast computer .	2
1359	i hope the bootup process would be fast also .	2
1360	i want the keyboard to be backlit .	2
1361	it should perform small applications well .	2
1362	there should be no heating issues .	2
1363	it should turn on quickly with fast processing .	2
1364	i need to take a laptop to my internship and i hope it comes with reasonable price and nice look .	2
1365	the bezels should be thin and for the speakers and the battery life , they should be decent .	2
1366	i am taking the laptop to school so it must be light and last long .	2
1367	my previous computer does no good to me so i need a new one that is lightweight with fast startup time and nice keyboard design .	2
1368	the cpu should be decent and support fast and accurate typing .	2
1369	as an experienced windows user , i am finding a new laptop that is fast , light , sleek and has a good storage capability .	2
1370	a good looking computer with a great price is what i need .	2
1371	i need a fast computer to get my things done quickly .	2
1372	i am using the laptop for small projects and i hope it has an appealing design and litup and easy-to-type keyboard .	2
1373	i need a computer to do typical home computer work and it should be light and has a bright screen .	2
1374	i want to have a new computer that is light and fast with a good screen size .	2
1375	i want it to be lightweight thin .	2
1376	i am not sure what computer i should get but i am sure i need one that bootup quickly and display amazingly .	2
1377	i need a lightweight laptop to bring it around .	2
1378	the computer should also be portable with reasonable battery life .	2
1379	i would like to have a decent battery life .	2
1380	my old computer is not that up-to-date and i need a lighter one with a good keyboard and a good touchpad .	2
1381	i am buying a slim and lightweight computer for my wife .	2
1382	the wireless connection should be strong though .	2
1383	the keyboard ought to be backlit with some quiet keys .	2
1384	i am becoming a coder and i need a new computer that is sleek and has large storage space .	2
1385	i need an excellent choice for home working and it should be elegant and fast .	2
1386	it should also bootup fast .	2
1387	the screen should be nice also .	2
1388	i am changing my old computer that i want a faster wifi connection and bootup time .	2
1389	it is time to replace my old computer to a quicker one with a better performance-cost ratio .	2
1390	speaking of quietness , i also need the fan noise to be as low as possible .	2
1391	i want it to startup quickly with impressive spces .	2
1392	there should be a good selection of ports .	2
1393	there should also be a quick bluetooth connection .	2
1394	my old computer needs replacement with a lighter and faster model .	2
1395	it should be economical though .	2
1396	i am using the new laptop to take appointment with my clients and i need it to startup fast and have good processor and ssd .	2
1397	i want to purchase a computer that is portable and lightweight .	2
1398	i need some recommendations on a fast computer .	2
1399	the hard drive should also come with good size .	2
1400	i would need enough ports for charging and for further installment .	2
1401	my wife needs a laptop for studying and she wants it to boot up fast and last long with a low cost .	2
1402	a quick and responsive computer is what i need .	2
1403	the bezels should be narrow for the screen to show sharp images .	2
1404	i am planning to buy a laptop for my son and he wants it to be lightweight and nice looking .	2
1405	i do pay attention to user response on computer and i am finding one that is quick , light and slim .	2
1406	the screen resolution should also be vibrant .	2
1407	i need the usb port access to be excellent .	2
1408	i am switching my old computer to a quicker and lighter one .	2
1409	i need a nice backlit keyboard to do work at night .	2
1410	i treasure every hour of work so i need a fast computer .	2
1411	i am taking a laptop that is travel-friendly and lightweight .	2
1412	i enjoy staying with a high quality brand and now i want a new computer with a good fingerprint sensor and a large amount of storage .	2
1413	i want it to be portable and rigid .	2
1414	i want some nice features including facial recognition and touch screen .	2
1415	i am replacing my old computer with a lighter one .	2
1416	my old computer died suddenly and i need a new one that is fast and economical .	2
1417	i am looking for the heapest option for my next computer which it should be fast and light .	2
1418	i want to have a new computer for myself .	2
1419	the trackpad and screen size should come ideally .	2
1420	my old tablet finally died and i need a new one that comes with the right price .	2
1421	a good touchscreen should be included to the computer .	2
1422	i need a new computer that is lightweight , quiet and fast .	2
1423	i need to the setup to be easy to follow .	2
1424	i want it to be sturdy , economical and portable .	2
1425	a light and sturdy computer with a great screen is what i need .	2
1426	i hope there would be a fast wifi connection .	2
1427	i am finding myself a new computer that has a sharp screen and a good bluetooth connection .	2
1428	the screen resolution , flip function , touch screen , keyboard , etc .	2
1429	the setup should be fast , as well as the charging .	2
1430	the computer should be light though .	2
1431	my must-have feature is a backlit keyboard .	2
1432	i want a balanced weight so i do n't feel like damaging the laptop .	2
1433	the viewing angles should be decent , as well as the touchpad .	2
1434	the screen should also be good looking .	2
1435	besides that , i need more-than-enough storage and cpu speed .	2
1436	the screen should be great , the keyboard should be tolerable and the touchscreen should be responsive .	2
1437	i want the touchscreen to be excellent with a good resolution and the ssd should be amazing .	2
1438	i need a fast and lightweight computer .	2
1439	i have been working in the computer industry and i am finding myself a computer with nice build quality and nice finish .	2
1440	it should be slim and fast .	2
1441	i am finding a laptop with a high performance-cost ratio .	2
1442	should be good .	2
1443	i am changing my computer of many years to a thinner , lighter and sleeker version .	2
1444	i do n't have a big budget so i need a computer that comes with a good price .	2
1445	moreover , it should be fast .	2
1446	the keys ought to be tight and accurate .	2
1447	i need the computer to be light enough that i can carry it around .	2
1448	it should have good viewing angles and be easily expandable .	2
1449	the battery life has to be good which can be charged quickly .	2
1450	i need a vivid development platform that is lightweight and has a nice backlit keyboard .	5
1451	it should be able to refresh games fast and provide a good trackpad .	5
1452	it is in due time to get a new computer and i want it to be sturdy , slim and light .	5
1453	i want it to contain beautiful graphics and multi purple backlit keys .	5
1454	a nice display is also important .	5
1455	i want to have a new computer that handles games well and boots up quickly .	5
1456	i am taking the recommendations from my friend to find a new computer from amazon .	5
1457	i need the charging to be quick .	5
1458	i am looking for a computer that fulfil my data science demand and it should come with an awesome keyboard .	5
1459	i am a software developer and i need a fast computer to run my programmes .	5
1460	i also want it to be fast with cool lighting on the keyboard .	5
1461	the colour should be accurate on the screen .	5
1462	the startup should be fast .	5
1463	i am finding a new laptop that is solid , quick and economical .	5
1464	i am finding a new computer for my personal use that is slim and has a nice keyboard .	5
1465	my computer does n't play my games well so i need a new one that plays games with no stutters .	5
1466	the graphics and cpu performance ought to be great .	5
1467	i am coming from a high end pc and i need a laptop that plays games well .	5
1468	my old computer needs replacement and i am finding a thin one with awesome design .	5
1469	the keyboard should be smooth and the cpu + gpu should be fast .	5
1470	some right specs should be installed in the new computer .	5
1471	i need a new computer that run games greatly .	5
1472	i need a fast computer .	2
1473	my old computer does n't work for me anymore so i need a new one with decent touch screen and sound .	2
1474	i need the laptop to look much as a pc so it should have a full keyboard and a good touchscreen .	2
1475	the touch screen should be awesome with a high performance-cost ratio .	2
1476	i do n't do gaming so i just need a nice , clear touchscreen .	2
1477	i need a real fast computer .	2
1478	i am irritanted with the other pcs and i want to find one that startup fast with no bloatware .	2
1479	i want to purchase a new computer that is fast and easy to setup .	2
1480	the price should n't be too high though .	2
1481	i want something that is simple to use because i do n't know much about laptops .	2
1482	i am changing my old computer and i want a new one that is faster and more economical .	2
1483	i need the computer to be big for me with a nice sound output .	2
1484	i need to change my old business laptop and i am finding a model with a smooth keyboard and a nice look .	2
1485	my old computer needs replacement and the new one should come with good speakers and video quality with a low cost .	2
1486	i want an economical and fast computer .	2
1487	a fast computer with a responsive touchscreen is what i need .	2
1488	i do a lot of research before buying a new laptop and i want it to be fast and easy to setup and use .	2
1489	there should be lots of memory .	2
1490	the display should be vibrant , along with some small bezels .	2
1491	it should have the smallest beveling .	2
1492	i hope the battery stay excellent and keep cool .	2
1493	i need a new laptop for grad school and it should be fast and sturdy and great looking .	2
1494	i want to have a new laptop that is lightweight with a great battery .	2
1495	it would be better to be upgradable .	2
1496	my old computer is too heavy and does n't last long so i need a new one .	2
1497	the price should be reasonable though .	2
1498	i hope there will be good colours and contrast on the screen .	2
1499	i hope the finish would be fairly fingerprint resistant .	2
1500	i am planning an upgrade for my wife and she needs it to be lightweight and fast .	2
1501	i do n't want there to be any bloatware .	2
1502	my old computer needs replacement and i want the new computer to come with a quiet keyboard and well spaced , sized keys .	2
1503	i go to work via public transportation so it 's important for me to have a compact , thin and light laptop .	2
1504	the touchpad and keyboard should also be good .	2
1505	there should n't be much bloatware .	2
1506	i also want it to be light and classy .	2
1507	we need a perfect mobile business laptop and it should be quick , light and thin .	2
1508	the battery life ought to be impressive .	2
1509	the screen should be brilliant .	2
1510	the battery life should be long though .	2
1511	i need a light and fast computer .	2
1512	for my meetings , i need a light computer with a long battery life .	2
1513	i am trying to change my perfence in branding and i need a light computer .	2
1514	i am looking for a nice computer with a low price for everyday use .	3
1515	i have got a lot of files so i need plenty of memory .	3
1516	i skype with my friends so i need a good sound output so i hear them clearly .	3
1517	i usually stick to one brand when it comes to computer and now i want a computer that runs cool and be easily upgradable .	3
1518	i am buying a laptop for my brother who just entered into college and the amount of storage ought to be more than enough .	3
1519	i need a good keypad on my computer to get my job done .	3
1520	i hope it would be easy to setup right out of the box .	3
1521	the computer i am buying must be fast .	3
1522	i want to have a new computer that has a high hard disk capacity with an excellent price .	3
1523	i do streaming and gaming so i am finding a new laptop that does perfectly in both aspects .	3
1524	the old computer does n't have a touch screen so there should be one on my new computer .	3
1525	i am finding a new computer that is light , handy and easy to use .	3
1526	i can not carry a heavy laptop around .	3
1527	i am an average user and i need a computer that comes with good speed .	3
1528	i need a light computer so i can carry it around .	3
1529	i am purchasing a new computer to replace my old one and the new one should come with mosterous storage capacity and high performance-cost ratio .	3
1530	i recently hired a new assistant and i want to buy her a handy computer .	3
1531	my boyfriend needs a new laptop that comes with good screen size and touch screen capability .	3
1532	my old computer lasts for five years and now i am finding a new one with large storage and high performance-cost ratio .	3
1533	my old computer has run solidly for eight years and i need a new one with a great price .	3
1534	it should also be fast and light .	3
1535	i need a computer that coordinate well with my iphone .	3
1536	computer is my business and i am finding myself a computer with high performance-cost ratio .	3
1537	a good hard disk with a reasonable price is what i need .	3
1538	moreover , the bluetooth connection should be excellent .	3
1539	the hard drive of my old computer died so i need a new one with large storage and reasonable price .	3
1540	my old computer is not working and i am finding a computer with a high performance-cost ratio .	3
1541	i need a good recommendation on a easy-to-set-up computer with not much bloatware .	3
1542	i also want a responsive keyboard and quiet fan to enable the unit to run cool .	3
1543	i have got big hands so i need huge touchscreen and keyboard .	3
1544	i am finding myself a new computer that is fast and solidly built .	3
1545	i am buying a christmas present for my daughter and she wants it to be fast to meet her needs .	3
1546	i am buying something from the black friday bargain and i want a new computer that comes with good picture and good sound quality .	3
1547	i need a new work station that is fast , light and good looking .	5
1548	i need the computer to boot up fast to meet my needs .	5
1549	i am learning a lot about processors recently and i am finding myself a fast computer with a high performance-cost ratio .	5
1550	i would use the laptop on a daily basis and there should be a lot of ram .	5
1551	my old computer does n't work for me anymore and i need a fast one with lots of space .	0
1552	my old computer is not working and i need a new with good size and colour .	0
1553	i need a fast computer	0
1554	i focus on the design and i want a good looking computer .	0
1555	i am looking for a mother 's day present that is easy to setup .	0
1556	i need a new computer that is easy to setup with a high performance-cost ratio .	0
1557	for an everyday use computer , i need it to have good colour with great price .	0
1558	i will need a laptop for software development and it should have good build quality with a decent battery life .	2
1559	as an artist as well as a gamer , i need the laptop to be nice looking , thin and light .	2
1560	the keyboard should be comfortable that allow me to play games well .	2
1561	the screen should be bright with a wide viewing angles .	2
1562	it should bootup fast and has plenty of space .	2
1563	the exterior design should be nice , and the unit should be able to keep cool .	2
1564	besides , i want it to be fast , light and expandable .	2
1565	i need a laptop that fit in my budget with cool looking and ability to play games without issues .	2
1566	i do coding and i want a computer with a nicely-spaced backlit keyboard with quiet keys .	2
1567	i would not expect too much for a mid-range computer and all i want is powerful graphic card and backlit keyboard .	2
1568	i am buying a christmas present and it should be quick , solid and light .	2
1569	i hope there would be a gorgeous screen and great audio output .	2
1570	the ssd should be in high quality , as well as the wifi performance .	2
1571	i hope it does well for games .	2
1572	the keyboard should be comfortable with nice backlight and good trackpad .	2
1573	i play tons of games and i am finding one that has good keyboard and trackpad and screen .	2
1574	i am finding for a gaming laptop that startup fast and last long with a reasonable price .	2
1575	i want something sleek to play my games well .	2
